sourceId,districtGu,districtDong,locationLabel,point,lat,lng,widthMeter,lengthMeter,areaSquareMeter,crossingState
crosswalk:2940,강서구,화전동,화전지구산업단지- 9구역,POINT(128.8881190 35.1084885),35.1084885,128.8881190,6,31,177,TRAFFIC_SIGNALS
crosswalk:2941,강서구,녹산동,화전지구산업단지- 6구역,POINT(128.8729623 35.1084794),35.1084794,128.8729623,9,36,279,TRAFFIC_SIGNALS
crosswalk:2942,강서구,녹산동,화전지구산업단지- 6구역,POINT(128.8729508 35.1081997),35.1081997,128.8729508,8,24,192,TRAFFIC_SIGNALS
crosswalk:2943,강서구,녹산동,화전지구산업단지- 6구역,POINT(128.8731971 35.1083664),35.1083664,128.8731971,9,17,125,TRAFFIC_SIGNALS
crosswalk:2944,강서구,녹산동,화전지구산업단지- 5구역,POINT(128.8872224 35.1116526),35.1116526,128.8872224,8,28,218,TRAFFIC_SIGNALS
crosswalk:2945,강서구,녹산동,화전지구산업단지- 5구역,POINT(128.8875004 35.1113874),35.1113874,128.8875004,8,31,234,TRAFFIC_SIGNALS
crosswalk:2946,강서구,녹산동,화전지구산업단지- 2구역,POINT(128.8836790 35.1124988),35.1124988,128.8836790,8,24,191,TRAFFIC_SIGNALS
crosswalk:2947,강서구,녹산동,화전지구산업단지 - 1구역,POINT(128.8768932 35.1124565),35.1124565,128.8768932,8,26,213,TRAFFIC_SIGNALS
crosswalk:2948,강서구,녹산동,화전지구산업단지 - 1구역,POINT(128.8782328 35.1122813),35.1122813,128.8782328,9,28,200,TRAFFIC_SIGNALS
crosswalk:2949,강서구,녹산동,화전지구산업단지 - 1구역,POINT(128.8784731 35.1124556),35.1124556,128.8784731,8,26,213,TRAFFIC_SIGNALS
crosswalk:2950,강서구,녹산동,화전지구산업단지 - 1구역,POINT(128.8780000 35.1124571),35.1124571,128.8780000,8,26,214,TRAFFIC_SIGNALS
crosswalk:2951,강서구,봉림동,통전마을입구,POINT(128.9010571 35.1795100),35.1795100,128.9010571,8,37,304,TRAFFIC_SIGNALS
crosswalk:2952,강서구,명지동,명지주거단지 29지점,POINT(128.9075366 35.0796204),35.0796204,128.9075366,8,16,131,TRAFFIC_SIGNALS
crosswalk:2953,강서구,명지동,명지주거단지 28지점,POINT(128.9053645 35.0796328),35.0796328,128.9053645,6,19,118,TRAFFIC_SIGNALS
crosswalk:2954,강서구,명지동,명지주거단지 24지점,POINT(128.9036006 35.0817681),35.0817681,128.9036006,8,19,162,TRAFFIC_SIGNALS
crosswalk:2955,강서구,명지동,명지주거단지 24지점,POINT(128.9035992 35.0822002),35.0822002,128.9035992,8,19,162,TRAFFIC_SIGNALS
crosswalk:2956,강서구,명지동,명지주거단지 19지점,POINT(128.9115317 35.0818353),35.0818353,128.9115317,8,16,132,TRAFFIC_SIGNALS
crosswalk:2957,강서구,명지동,명지주거단지 12지점,POINT(128.9115312 35.0841427),35.0841427,128.9115312,8,16,131,TRAFFIC_SIGNALS
crosswalk:2958,강서구,명지동,명지주거단지 12지점,POINT(128.9115318 35.0845274),35.0845274,128.9115318,8,16,132,TRAFFIC_SIGNALS
crosswalk:2959,강서구,명지동,명지주거단지 10지점,POINT(128.9117795 35.0865863),35.0865863,128.9117795,8,16,136,TRAFFIC_SIGNALS
crosswalk:2960,강서구,명지동,명지주거단지 10지점,POINT(128.9118500 35.0868855),35.0868855,128.9118500,8,16,128,TRAFFIC_SIGNALS
crosswalk:2961,강서구,명지동,명지주거단지 27지점,POINT(128.9033042 35.0796155),35.0796155,128.9033042,8,16,135,TRAFFIC_SIGNALS
crosswalk:2962,강서구,명지동,명지주거단지 27지점,POINT(128.9038778 35.0796181),35.0796181,128.9038778,8,16,133,TRAFFIC_SIGNALS
crosswalk:2963,강서구,명지동,명지주거단지 27지점,POINT(128.9036024 35.0798516),35.0798516,128.9036024,8,20,162,TRAFFIC_SIGNALS
crosswalk:2964,강서구,명지동,명지주거단지 26지점,POINT(128.8996586 35.0796143),35.0796143,128.8996586,9,16,137,TRAFFIC_SIGNALS
crosswalk:2965,강서구,명지동,명지주거단지 21지점,POINT(128.8960581 35.0821490),35.0821490,128.8960581,8,16,134,TRAFFIC_SIGNALS
crosswalk:2966,강서구,명지동,명지주거단지 13지점,POINT(128.8960572 35.0841111),35.0841111,128.8960572,8,16,134,TRAFFIC_SIGNALS
crosswalk:2967,강서구,명지동,명지주거단지 1지점(신항만주유소),POINT(128.8969769 35.0888448),35.0888448,128.8969769,5,23,90,TRAFFIC_SIGNALS
crosswalk:2968,강서구,명지동,명지주거단지 1지점(신항만주유소),POINT(128.8971763 35.0890233),35.0890233,128.8971763,7,33,189,TRAFFIC_SIGNALS
crosswalk:2969,강서구,생곡동,둔치2호교,POINT(128.8944236 35.1352949),35.1352949,128.8944236,8,24,198,TRAFFIC_SIGNALS
crosswalk:2970,강서구,생곡동,세산이주단지,POINT(128.8907024 35.1363582),35.1363582,128.8907024,8,28,231,TRAFFIC_SIGNALS
crosswalk:2971,강서구,죽동동,가락LPG가스충전소,POINT(128.8905072 35.2091754),35.2091754,128.8905072,16,7,102,TRAFFIC_SIGNALS
crosswalk:2972,강서구,죽동동,가락 화성조경,POINT(128.8912067 35.2066329),35.2066329,128.8912067,16,7,102,TRAFFIC_SIGNALS
crosswalk:2973,강서구,죽동동,가락 현대어린이집,POINT(128.8916868 35.2048689),35.2048689,128.8916868,11,17,104,TRAFFIC_SIGNALS
crosswalk:2974,강서구,죽동동,송산추어탕,POINT(128.8922240 35.2031607),35.2031607,128.8922240,11,17,105,TRAFFIC_SIGNALS
crosswalk:2975,강서구,죽동동,죽림LPG가스충전소,POINT(128.8927533 35.2017037),35.2017037,128.8927533,6,17,102,TRAFFIC_SIGNALS
crosswalk:2976,강서구,죽동동,죽림LPG가스충전소,POINT(128.8928514 35.2014344),35.2014344,128.8928514,11,16,101,TRAFFIC_SIGNALS
crosswalk:2977,강서구,죽동동,죽림LPG가스충전소,POINT(128.8929579 35.2015978),35.2015978,128.8929579,7,14,86,TRAFFIC_SIGNALS
crosswalk:2978,강서구,죽동동,가락 미곡처리장,POINT(128.8943672 35.1974661),35.1974661,128.8943672,3,7,24,TRAFFIC_SIGNALS
crosswalk:2979,강서구,죽동동,가락 미곡처리장,POINT(128.8945429 35.1974952),35.1974952,128.8945429,6,11,64,TRAFFIC_SIGNALS
crosswalk:2980,강서구,죽림동,가락초등학교,POINT(128.8970521 35.1962625),35.1962625,128.8970521,6,7,41,TRAFFIC_SIGNALS
crosswalk:2981,강서구,죽림동,가락초등학교,POINT(128.8970255 35.1961750),35.1961750,128.8970255,6,7,41,TRAFFIC_SIGNALS
crosswalk:2982,강서구,죽림동,가락초등학교,POINT(128.8969219 35.1960853),35.1960853,128.8969219,6,7,44,TRAFFIC_SIGNALS
crosswalk:2983,강서구,녹산동,녹산배수펌프장,POINT(128.9004083 35.1197630),35.1197630,128.9004083,6,28,180,TRAFFIC_SIGNALS
crosswalk:2984,강서구,송정동,견마교입구,POINT(128.8329157 35.0892460),35.0892460,128.8329157,6,26,157,TRAFFIC_SIGNALS
crosswalk:2985,강서구,송정동,견마교입구,POINT(128.8336181 35.0889690),35.0889690,128.8336181,14,25,223,TRAFFIC_SIGNALS
crosswalk:2986,강서구,성북동,북컨테이너배후부지 X지점,POINT(128.8309773 35.0869631),35.0869631,128.8309773,,,,TRAFFIC_SIGNALS
crosswalk:2987,강서구,성북동,북컨테이너배후부지 X지점,POINT(128.8309429 35.0873298),35.0873298,128.8309429,8,14,115,TRAFFIC_SIGNALS
crosswalk:2988,강서구,성북동,북컨테이너배후부지 X지점,POINT(128.8313968 35.0873160),35.0873160,128.8313968,6,29,176,TRAFFIC_SIGNALS
crosswalk:2989,강서구,강동동,강동교회,POINT(128.9086956 35.1920681),35.1920681,128.9086956,6,14,83,TRAFFIC_SIGNALS
crosswalk:2990,강서구,강동동,덕포정미소,POINT(128.9138673 35.1915639),35.1915639,128.9138673,6,14,84,TRAFFIC_SIGNALS
crosswalk:2991,강서구,강동동,덕도초등학교,POINT(128.9159874 35.1913915),35.1913915,128.9159874,6,14,89,TRAFFIC_SIGNALS
crosswalk:2992,강서구,녹산동,녹산보건소,POINT(128.8961078 35.1237241),35.1237241,128.8961078,7,23,154,TRAFFIC_SIGNALS
crosswalk:2993,강서구,강동동,삼광초교,POINT(128.9167284 35.1518929),35.1518929,128.9167284,6,7,45,TRAFFIC_SIGNALS
crosswalk:2994,강서구,명지동,명지신포마을,POINT(128.9338723 35.1144009),35.1144009,128.9338723,9,40,348,TRAFFIC_SIGNALS
crosswalk:2995,강서구,화전동,녹산하영산업앞 삼거리(화전지구15구역),POINT(128.8877059 35.1037194),35.1037194,128.8877059,8,32,255,TRAFFIC_SIGNALS
crosswalk:2996,강서구,화전동,녹산하영산업앞 삼거리(화전지구15구역),POINT(128.8877404 35.1041254),35.1041254,128.8877404,8,31,254,TRAFFIC_SIGNALS
crosswalk:2997,강서구,지사동,지사6지점,POINT(128.8359049 35.1489366),35.1489366,128.8359049,8,27,217,TRAFFIC_SIGNALS
crosswalk:2998,강서구,지사동,지사6지점,POINT(128.8362730 35.1489507),35.1489507,128.8362730,8,23,183,TRAFFIC_SIGNALS
crosswalk:2999,강서구,지사동,지사4지점,POINT(128.8306802 35.1491684),35.1491684,128.8306802,6,17,103,TRAFFIC_SIGNALS
crosswalk:3000,강서구,지사동,지사4지점,POINT(128.8304370 35.1489063),35.1489063,128.8304370,6,22,140,TRAFFIC_SIGNALS
crosswalk:3001,강서구,지사동,지사4지점,POINT(128.8307086 35.1487073),35.1487073,128.8307086,6,17,104,TRAFFIC_SIGNALS
crosswalk:3002,강서구,지사동,지사4지점,POINT(128.8309216 35.1489543),35.1489543,128.8309216,6,26,159,TRAFFIC_SIGNALS
crosswalk:3003,강서구,지사동,지사11지점,POINT(128.8245185 35.1416948),35.1416948,128.8245185,6,14,83,TRAFFIC_SIGNALS
crosswalk:3004,강서구,지사동,지사10지점,POINT(128.8282724 35.1441562),35.1441562,128.8282724,6,14,82,TRAFFIC_SIGNALS
crosswalk:3005,강서구,지사동,지사1지점,POINT(128.8111582 35.1493787),35.1493787,128.8111582,6,19,120,TRAFFIC_SIGNALS
crosswalk:3006,강서구,지사동,지사12지점,POINT(128.8093358 35.1494217),35.1494217,128.8093358,6,19,115,TRAFFIC_SIGNALS
crosswalk:3007,강서구,지사동,지사9지점,POINT(128.8301160 35.1459198),35.1459198,128.8301160,6,14,78,TRAFFIC_SIGNALS
crosswalk:3008,강서구,지사동,지사8지점,POINT(128.8306843 35.1508153),35.1508153,128.8306843,7,21,115,TRAFFIC_SIGNALS
crosswalk:3009,강서구,지사동,지사8지점,POINT(128.8307186 35.1505171),35.1505171,128.8307186,7,18,102,TRAFFIC_SIGNALS
crosswalk:3010,강서구,지사동,지사5지점,POINT(128.8327260 35.1489477),35.1489477,128.8327260,8,23,188,TRAFFIC_SIGNALS
crosswalk:3011,강서구,지사동,지사5지점,POINT(128.8331371 35.1489442),35.1489442,128.8331371,6,22,139,TRAFFIC_SIGNALS
crosswalk:3012,강서구,지사동,지사3지점,POINT(128.8245922 35.1489129),35.1489129,128.8245922,6,20,122,TRAFFIC_SIGNALS
crosswalk:3013,강서구,지사동,지사2지점,POINT(128.8193325 35.1496015),35.1496015,128.8193325,6,20,118,TRAFFIC_SIGNALS
crosswalk:3014,강서구,송정동,녹산화물터미널,POINT(128.8357749 35.0979512),35.0979512,128.8357749,10,19,120,TRAFFIC_SIGNALS
crosswalk:3015,강서구,신호동,신호공단3-11지점,POINT(128.8751331 35.0813263),35.0813263,128.8751331,7,13,88,TRAFFIC_SIGNALS
crosswalk:3016,강서구,신호동,신호공단3-9지점,POINT(128.8730032 35.0823762),35.0823762,128.8730032,6,20,125,TRAFFIC_SIGNALS
crosswalk:3017,강서구,신호동,신호공단3-4지점,POINT(128.8729993 35.0854382),35.0854382,128.8729993,8,20,168,TRAFFIC_SIGNALS
crosswalk:3018,강서구,신호동,신호공단3-4지점,POINT(128.8730011 35.0859057),35.0859057,128.8730011,8,21,173,TRAFFIC_SIGNALS
crosswalk:3019,강서구,신호동,신호공단3-1지점,POINT(128.8729991 35.0877006),35.0877006,128.8729991,8,20,165,TRAFFIC_SIGNALS
crosswalk:3020,강서구,지사동,지사과학산업단지 2지점,POINT(128.8453490 35.1438726),35.1438726,128.8453490,8,23,188,TRAFFIC_SIGNALS
crosswalk:3021,강서구,생곡동,지사과학산업단지 진입로,POINT(128.8609800 35.1326765),35.1326765,128.8609800,8,26,206,TRAFFIC_SIGNALS
crosswalk:3022,강서구,생곡동,지사과학산업단지 진입로,POINT(128.8610333 35.1323862),35.1323862,128.8610333,8,28,234,TRAFFIC_SIGNALS
crosswalk:3023,강서구,녹산동,능엄사입구,POINT(128.8965205 35.1210310),35.1210310,128.8965205,6,26,162,TRAFFIC_SIGNALS
crosswalk:3024,강서구,송정동,삼성전기정문,POINT(128.8558251 35.0934664),35.0934664,128.8558251,7,15,93,TRAFFIC_SIGNALS
crosswalk:3025,강서구,송정동,송정1배수펌프장,POINT(128.8394301 35.1037543),35.1037543,128.8394301,6,24,150,TRAFFIC_SIGNALS
crosswalk:3026,강서구,송정동,송정1배수펌프장,POINT(128.8394340 35.1040673),35.1040673,128.8394340,8,26,197,TRAFFIC_SIGNALS
crosswalk:3027,강서구,강동동,서부환경사업소,POINT(128.9248586 35.1957490),35.1957490,128.9248586,7,7,54,TRAFFIC_SIGNALS
crosswalk:3028,강서구,신호동,신호지방산업단지(9),POINT(128.8772569 35.0813263),35.0813263,128.8772569,8,13,109,TRAFFIC_SIGNALS
crosswalk:3029,강서구,신호동,신호지방산업단지(3),POINT(128.8819639 35.0872078),35.0872078,128.8819639,8,13,108,TRAFFIC_SIGNALS
crosswalk:3030,강서구,신호동,신호지방산업단지(3),POINT(128.8819675 35.0876475),35.0876475,128.8819675,8,13,113,TRAFFIC_SIGNALS
crosswalk:3031,강서구,대저1동,강서경기장,POINT(128.9742656 35.2075226),35.2075226,128.9742656,8,35,282,TRAFFIC_SIGNALS
crosswalk:3032,강서구,신호동,신호지방산업단지(5),POINT(128.8819674 35.0834903),35.0834903,128.8819674,8,13,106,TRAFFIC_SIGNALS
crosswalk:3033,강서구,신호동,신호지방산업단지(6),POINT(128.8819651 35.0854583),35.0854583,128.8819651,9,13,109,TRAFFIC_SIGNALS
crosswalk:3034,강서구,신호동,신호지방산업단지(6),POINT(128.8819654 35.0859083),35.0859083,128.8819654,8,13,110,TRAFFIC_SIGNALS
crosswalk:3035,강서구,대저1동,중앙전파관리소,POINT(128.9777966 35.2060694),35.2060694,128.9777966,7,24,160,TRAFFIC_SIGNALS
crosswalk:3036,강서구,녹산동,녹산교,POINT(128.8942800 35.1220566),35.1220566,128.8942800,6,21,128,TRAFFIC_SIGNALS
crosswalk:3037,강서구,녹산동,녹산교,POINT(128.8944141 35.1219269),35.1219269,128.8944141,4,10,40,TRAFFIC_SIGNALS
crosswalk:3038,강서구,녹산동,녹산교,POINT(128.8945290 35.1220682),35.1220682,128.8945290,4,20,83,TRAFFIC_SIGNALS
crosswalk:3039,강서구,녹산동,녹산교,POINT(128.8945320 35.1222789),35.1222789,128.8945320,6,22,135,TRAFFIC_SIGNALS
crosswalk:3040,강서구,명지동,사취등마을,POINT(128.9148990 35.1158495),35.1158495,128.9148990,9,31,267,TRAFFIC_SIGNALS
crosswalk:3041,강서구,녹산동,본녹산삼거리,POINT(128.8847973 35.1130219),35.1130219,128.8847973,8,23,189,TRAFFIC_SIGNALS
crosswalk:3042,강서구,녹산동,본녹산삼거리,POINT(128.8848566 35.1127790),35.1127790,128.8848566,8,17,144,TRAFFIC_SIGNALS
crosswalk:3043,강서구,녹산동,본녹산삼거리,POINT(128.8860568 35.1122935),35.1122935,128.8860568,6,31,193,TRAFFIC_SIGNALS
crosswalk:3044,강서구,녹산동,수협앞,POINT(128.8912951 35.1191030),35.1191030,128.8912951,9,21,178,TRAFFIC_SIGNALS
crosswalk:3045,강서구,송정동,신촌마을입구,POINT(128.8562492 35.1103996),35.1103996,128.8562492,4,25,99,TRAFFIC_SIGNALS
crosswalk:3046,강서구,송정동,신촌마을입구,POINT(128.8564770 35.1103072),35.1103072,128.8564770,8,26,213,TRAFFIC_SIGNALS
crosswalk:3047,강서구,명지동,명지동사무소,POINT(128.9234046 35.1136562),35.1136562,128.9234046,9,32,281,TRAFFIC_SIGNALS
crosswalk:3048,강서구,녹산동,산양마을입구,POINT(128.8696792 35.1123816),35.1123816,128.8696792,8,22,177,TRAFFIC_SIGNALS
crosswalk:3049,강서구,송정동,송정육교밑,POINT(128.8394388 35.0997308),35.0997308,128.8394388,8,24,195,TRAFFIC_SIGNALS
crosswalk:3050,강서구,대저2동,본리이주단지,POINT(128.9591479 35.1756311),35.1756311,128.9591479,9,46,399,TRAFFIC_SIGNALS
crosswalk:3051,강서구,송정동,녹산명문주유소,POINT(128.8235537 35.1015233),35.1015233,128.8235537,17,28,149,TRAFFIC_SIGNALS
crosswalk:3052,강서구,송정동,녹산명문주유소,POINT(128.8237096 35.1019050),35.1019050,128.8237096,8,25,168,TRAFFIC_SIGNALS
crosswalk:3053,강서구,송정동,녹산공단27-1지점,POINT(128.8424968 35.0979606),35.0979606,128.8424968,8,19,155,TRAFFIC_SIGNALS
crosswalk:3054,강서구,송정동,녹산공단27-1지점,POINT(128.8429498 35.0979597),35.0979597,128.8429498,8,19,155,TRAFFIC_SIGNALS
crosswalk:3055,강서구,송정동,녹산공단28-1지점,POINT(128.8394466 35.0953682),35.0953682,128.8394466,8,24,198,TRAFFIC_SIGNALS
crosswalk:3056,강서구,송정동,녹산공단28-1지점,POINT(128.8394474 35.0958107),35.0958107,128.8394474,8,24,197,TRAFFIC_SIGNALS
crosswalk:3057,강서구,송정동,녹산5번신호대,POINT(128.8568431 35.0889637),35.0889637,128.8568431,8,24,198,TRAFFIC_SIGNALS
crosswalk:3058,강서구,송정동,녹산5번신호대,POINT(128.8573848 35.0889643),35.0889643,128.8573848,8,24,201,TRAFFIC_SIGNALS
crosswalk:3059,강서구,명지동,진목마을,POINT(128.9256695 35.1131857),35.1131857,128.9256695,6,27,163,TRAFFIC_SIGNALS
crosswalk:3060,강서구,명지동,진목마을,POINT(128.9267652 35.1129605),35.1129605,128.9267652,9,27,234,TRAFFIC_SIGNALS
crosswalk:3061,강서구,대저1동,부산우편집중국주변,POINT(128.9581336 35.2150907),35.2150907,128.9581336,4,10,43,TRAFFIC_SIGNALS
crosswalk:3062,강서구,대저1동,부산우편집중국주변,POINT(128.9598962 35.2151336),35.2151336,128.9598962,6,10,59,TRAFFIC_SIGNALS
crosswalk:3063,강서구,생곡동,가달마을입구,POINT(128.8787978 35.1386382),35.1386382,128.8787978,9,24,204,TRAFFIC_SIGNALS
crosswalk:3064,강서구,미음동,세산삼거리,POINT(128.8737745 35.1414359),35.1414359,128.8737745,0,0,0,TRAFFIC_SIGNALS
crosswalk:3065,강서구,생곡동,세산삼거리,POINT(128.8737990 35.1410621),35.1410621,128.8737990,6,31,197,TRAFFIC_SIGNALS
crosswalk:3066,강서구,생곡동,세산삼거리,POINT(128.8741495 35.1411855),35.1411855,128.8741495,4,46,197,TRAFFIC_SIGNALS
crosswalk:3067,강서구,생곡동,세산삼거리,POINT(128.8741037 35.1414788),35.1414788,128.8741037,6,32,197,TRAFFIC_SIGNALS
crosswalk:3068,강서구,송정동,녹산공단35지점(삼보정밀화학공업),POINT(128.8526178 35.0844028),35.0844028,128.8526178,8,20,161,TRAFFIC_SIGNALS
crosswalk:3069,강서구,송정동,녹산공단35지점(삼보정밀화학공업),POINT(128.8526234 35.0846275),35.0846275,128.8526234,8,19,155,TRAFFIC_SIGNALS
crosswalk:3070,강서구,송정동,녹산공단32지점(33지점직결),POINT(128.8394706 35.0857926),35.0857926,128.8394706,19,41,325,TRAFFIC_SIGNALS
crosswalk:3071,강서구,대저2동,AVIS렌트카,POINT(128.9570329 35.1809463),35.1809463,128.9570329,19,17,185,TRAFFIC_SIGNALS
crosswalk:3072,강서구,송정동,녹산공단29지점(40번신호대),POINT(128.8324525 35.0979434),35.0979434,128.8324525,8,18,155,TRAFFIC_SIGNALS
crosswalk:3073,강서구,송정동,녹산공단29지점(40번신호대),POINT(128.8329948 35.0979463),35.0979463,128.8329948,9,19,160,TRAFFIC_SIGNALS
crosswalk:3074,강서구,송정동,녹산27지점,POINT(128.8391104 35.0979725),35.0979725,128.8391104,8,23,179,TRAFFIC_SIGNALS
crosswalk:3075,강서구,송정동,녹산27지점,POINT(128.8394420 35.0977120),35.0977120,128.8394420,8,24,194,TRAFFIC_SIGNALS
crosswalk:3076,강서구,송정동,녹산27지점,POINT(128.8397666 35.0979529),35.0979529,128.8397666,8,19,153,TRAFFIC_SIGNALS
crosswalk:3077,강서구,송정동,녹산27지점,POINT(128.8394250 35.0981973),35.0981973,128.8394250,9,27,211,TRAFFIC_SIGNALS
crosswalk:3078,강서구,송정동,녹산공단25지점,POINT(128.8457456 35.0979636),35.0979636,128.8457456,6,19,115,TRAFFIC_SIGNALS
crosswalk:3079,강서구,송정동,녹산공단25지점,POINT(128.8460251 35.0977202),35.0977202,128.8460251,6,15,93,TRAFFIC_SIGNALS
crosswalk:3080,강서구,송정동,녹산공단25지점,POINT(128.8462974 35.0979643),35.0979643,128.8462974,8,19,153,TRAFFIC_SIGNALS
crosswalk:3081,강서구,송정동,녹산공단23지점,POINT(128.8489341 35.0979659),35.0979659,128.8489341,8,19,154,TRAFFIC_SIGNALS
crosswalk:3082,강서구,송정동,녹산공단23지점,POINT(128.8494731 35.0979688),35.0979688,128.8494731,8,19,153,TRAFFIC_SIGNALS
crosswalk:3083,강서구,송정동,녹산21지점(35번신호대),POINT(128.8523083 35.0979693),35.0979693,128.8523083,8,18,151,TRAFFIC_SIGNALS
crosswalk:3084,강서구,송정동,녹산21지점(35번신호대),POINT(128.8526012 35.0977276),35.0977276,128.8526012,8,19,152,TRAFFIC_SIGNALS
crosswalk:3085,강서구,송정동,녹산21지점(35번신호대),POINT(128.8529045 35.0979725),35.0979725,128.8529045,8,19,148,TRAFFIC_SIGNALS
crosswalk:3086,강서구,송정동,녹산공단19지점,POINT(128.8589057 35.0979821),35.0979821,128.8589057,8,19,153,TRAFFIC_SIGNALS
crosswalk:3087,강서구,송정동,녹산공단19지점,POINT(128.8591841 35.0977341),35.0977341,128.8591841,8,15,120,TRAFFIC_SIGNALS
crosswalk:3088,강서구,송정동,녹산공단19지점,POINT(128.8594640 35.0979801),35.0979801,128.8594640,8,19,149,TRAFFIC_SIGNALS
crosswalk:3089,강서구,송정동,녹산공단18지점(33번 신호대),POINT(128.8617812 35.0979818),35.0979818,128.8617812,8,19,152,TRAFFIC_SIGNALS
crosswalk:3090,강서구,송정동,녹산공단18지점(33번 신호대),POINT(128.8623372 35.0979840),35.0979840,128.8623372,8,19,154,TRAFFIC_SIGNALS
crosswalk:3091,강서구,송정동,녹산16지점,POINT(128.8657645 35.0982316),35.0982316,128.8657645,8,19,154,TRAFFIC_SIGNALS
crosswalk:3092,강서구,송정동,녹산16지점,POINT(128.8654658 35.0979883),35.0979883,128.8654658,8,19,154,TRAFFIC_SIGNALS
crosswalk:3093,강서구,송정동,녹산16지점,POINT(128.8657652 35.0977447),35.0977447,128.8657652,8,19,156,TRAFFIC_SIGNALS
crosswalk:3094,강서구,송정동,녹산16지점,POINT(128.8665624 35.0978154),35.0978154,128.8665624,16,15,183,TRAFFIC_SIGNALS
crosswalk:3095,강서구,송정동,녹산16지점,POINT(128.8660944 35.0979873),35.0979873,128.8660944,9,19,156,TRAFFIC_SIGNALS
crosswalk:3096,강서구,송정동,녹산공단14지점(녹산 21번 신호대),POINT(128.8684534 35.0938081),35.0938081,128.8684534,8,19,160,TRAFFIC_SIGNALS
crosswalk:3097,강서구,송정동,녹산공단14지점(녹산 21번 신호대),POINT(128.8682268 35.0934816),35.0934816,128.8682268,8,15,126,TRAFFIC_SIGNALS
crosswalk:3098,강서구,송정동,녹산공단14지점(녹산 21번 신호대),POINT(128.8687686 35.0934575),35.0934575,128.8687686,8,28,156,TRAFFIC_SIGNALS
crosswalk:3099,강서구,송정동,녹산3번신호대,POINT(128.8618047 35.0889702),35.0889702,128.8618047,8,24,197,TRAFFIC_SIGNALS
crosswalk:3100,강서구,송정동,녹산3번신호대,POINT(128.8623446 35.0889704),35.0889704,128.8623446,8,24,201,TRAFFIC_SIGNALS
crosswalk:3101,강서구,송정동,녹산4번신호대,POINT(128.8589222 35.0889662),35.0889662,128.8589222,8,24,199,TRAFFIC_SIGNALS
crosswalk:3102,강서구,송정동,녹산4번신호대,POINT(128.8591909 35.0877387),35.0877387,128.8591909,9,16,132,TRAFFIC_SIGNALS
crosswalk:3103,강서구,송정동,녹산4번신호대,POINT(128.8591983 35.0879401),35.0879401,128.8591983,9,16,133,TRAFFIC_SIGNALS
crosswalk:3104,강서구,송정동,녹산4번신호대,POINT(128.8594727 35.0889674),35.0889674,128.8594727,8,24,200,TRAFFIC_SIGNALS
crosswalk:3105,강서구,송정동,녹산4번신호대,POINT(128.8591966 35.0892346),35.0892346,128.8591966,9,15,131,TRAFFIC_SIGNALS
crosswalk:3106,강서구,송정동,녹산4번신호대,POINT(128.8591956 35.0886870),35.0886870,128.8591956,5,15,75,TRAFFIC_SIGNALS
crosswalk:3107,강서구,송정동,녹산6번신호대,POINT(128.8523220 35.0889587),35.0889587,128.8523220,8,24,192,TRAFFIC_SIGNALS
crosswalk:3108,강서구,송정동,녹산6번신호대,POINT(128.8526164 35.0877187),35.0877187,128.8526164,9,19,164,TRAFFIC_SIGNALS
crosswalk:3109,강서구,송정동,녹산6번신호대,POINT(128.8526196 35.0879368),35.0879368,128.8526196,8,19,157,TRAFFIC_SIGNALS
crosswalk:3110,강서구,송정동,녹산6번신호대,POINT(128.8529160 35.0889593),35.0889593,128.8529160,9,24,206,TRAFFIC_SIGNALS
crosswalk:3111,강서구,송정동,녹산6번신호대,POINT(128.8526166 35.0892263),35.0892263,128.8526166,9,19,164,TRAFFIC_SIGNALS
crosswalk:3112,강서구,송정동,녹산6번신호대,POINT(128.8526192 35.0886777),35.0886777,128.8526192,5,19,96,TRAFFIC_SIGNALS
crosswalk:3113,강서구,송정동,녹산7번신호대,POINT(128.8489490 35.0889550),35.0889550,128.8489490,8,24,198,TRAFFIC_SIGNALS
crosswalk:3114,강서구,송정동,녹산7번신호대,POINT(128.8494900 35.0889540),35.0889540,128.8494900,8,24,200,TRAFFIC_SIGNALS
crosswalk:3115,강서구,송정동,녹산8번신호대,POINT(128.8460370 35.0892191),35.0892191,128.8460370,6,15,92,TRAFFIC_SIGNALS
crosswalk:3116,강서구,송정동,녹산8번신호대,POINT(128.8457680 35.0889499),35.0889499,128.8457680,9,24,207,TRAFFIC_SIGNALS
crosswalk:3117,강서구,송정동,녹산8번신호대,POINT(128.8460423 35.0887577),35.0887577,128.8460423,8,12,71,TRAFFIC_SIGNALS
crosswalk:3118,강서구,송정동,녹산8번신호대,POINT(128.8463179 35.0889508),35.0889508,128.8463179,8,24,199,TRAFFIC_SIGNALS
crosswalk:3119,강서구,송정동,녹산9번신호대,POINT(128.8424708 35.0889466),35.0889466,128.8424708,9,24,209,TRAFFIC_SIGNALS
crosswalk:3120,강서구,송정동,녹산9번신호대,POINT(128.8430097 35.0889458),35.0889458,128.8430097,9,24,210,TRAFFIC_SIGNALS
crosswalk:3121,강서구,송정동,녹산10번신호대,POINT(128.8394564 35.0902559),35.0902559,128.8394564,13,24,150,TRAFFIC_SIGNALS
crosswalk:3122,강서구,송정동,녹산10번신호대,POINT(128.8391330 35.0889405),35.0889405,128.8391330,8,24,196,TRAFFIC_SIGNALS
