sourceId,districtGu,name,point,lat,lng,widthMeter,areaSquareMeter,structureCode,structureName,scls,ufid
stairs:2888,사하구,다대초교,POINT(128.9755878 35.0601657),35.0601657,128.9755878,0.00,109.50,SRD001,계단,C0393323,100035816080C03910100000000040853
stairs:2889,사하구,다대포해변공원,POINT(128.9666450 35.0471943),35.0471943,128.9666450,0.00,26.23,SRD001,계단,C0393323,100035816089C03910100000000040854
stairs:2890,사하구,다대포해변공원,POINT(128.9664765 35.0449441),35.0449441,128.9664765,0.00,17.40,SRD001,계단,C0393323,100035816089C03910100000000040855
stairs:2891,사하구,장림유수지,POINT(128.9665848 35.0836261),35.0836261,128.9665848,0.00,23.34,SRD001,계단,C0393323,100035816069C03910100000000040856
stairs:2892,사하구,계단,POINT(128.9678467 35.0472866),35.0472866,128.9678467,0.00,5.47,SRD001,계단,C0393323,100035816089C03910100000000040857
stairs:2893,사하구,계단,POINT(128.9678703 35.0471339),35.0471339,128.9678703,0.00,12.04,SRD001,계단,C0393323,100035816089C03910100000000040858
stairs:2894,사하구,계단,POINT(128.9679005 35.0469801),35.0469801,128.9679005,0.00,10.88,SRD001,계단,C0393323,100035816089C03910100000000040859
stairs:2895,사하구,계단,POINT(128.9711339 35.0532990),35.0532990,128.9711339,0.00,10.36,SRD001,계단,C0393323,100035816079C03910100000000040860
stairs:2896,사하구,계단,POINT(128.9695069 35.0607751),35.0607751,128.9695069,0.00,2.31,SRD001,계단,C0393323,100035816079C03910100000000040861
stairs:2897,사하구,계단,POINT(128.9553966 35.0804693),35.0804693,128.9553966,0.00,9.29,SRD001,계단,C0393323,100035816069C03910100000000040862
stairs:2898,사하구,계단,POINT(128.9547826 35.0811324),35.0811324,128.9547826,0.00,8.41,SRD001,계단,C0393323,100035816069C03910100000000040863
stairs:2899,사하구,계단,POINT(128.9539979 35.0799377),35.0799377,128.9539979,0.00,9.75,SRD001,계단,C0393323,100035816069C03910100000000040864
stairs:2900,사하구,계단,POINT(128.9549038 35.0798134),35.0798134,128.9549038,0.00,3.70,SRD001,계단,C0393323,100035816069C03910100000000040865
stairs:2901,사하구,계단,POINT(128.9595722 35.0520986),35.0520986,128.9595722,0.00,772.11,SRD001,계단,C0393323,100035816079C03910100000000040866
stairs:2902,사하구,계단,POINT(128.9634269 35.0509549),35.0509549,128.9634269,0.00,49.58,SRD001,계단,C0393323,100035816079C03910100000000040867
stairs:2903,사하구,몰운대초교,POINT(128.9629318 35.0547961),35.0547961,128.9629318,0.00,55.50,SRD001,계단,C0393323,100035816079C03910100000000040868
stairs:2904,사하구,몰운대초교,POINT(128.9633056 35.0547389),35.0547389,128.9633056,0.00,56.83,SRD001,계단,C0393323,100035816079C03910100000000040869
stairs:2905,사하구,BMC다대5지구아파트,POINT(128.9612885 35.0522432),35.0522432,128.9612885,0.00,47.77,SRD001,계단,C0393323,100035816079C03910100000000040870
stairs:2906,사하구,다대포해변공원,POINT(128.9647542 35.0462025),35.0462025,128.9647542,0.00,14.01,SRD001,계단,C0393323,100035816089C03910100000000040871
stairs:2907,사하구,계단,POINT(128.9554909 35.0619104),35.0619104,128.9554909,0.00,8.69,SRD001,계단,C0393323,100035816079C03910100000000040881
stairs:2908,사하구,계단,POINT(128.9735464 34.9329081),34.9329081,128.9735464,0.00,51.07,SRD001,계단,C0393323,100034804029C03910100000000040921
stairs:2909,서구,계단,POINT(129.0183989 35.0912825),35.0912825,129.0183989,0.00,57.32,SRD001,계단,C0393323,100035913061C03910100000000009029
stairs:2910,서구,계단,POINT(129.0233018 35.0874690),35.0874690,129.0233018,0.00,21.73,SRD001,계단,C0393323,100035913061C03910100000000009030
stairs:2911,서구,계단,POINT(129.0222563 35.0878396),35.0878396,129.0222563,0.00,241.83,SRD001,계단,C0393323,100035913061C03910100000000009031
stairs:2912,서구,계단,POINT(129.0264415 35.0854953),35.0854953,129.0264415,0.00,17.45,SRD001,계단,C0393323,100035913062C03910100000000009032
stairs:2913,서구,계단,POINT(129.0222243 35.0929825),35.0929825,129.0222243,0.00,66.21,SRD001,계단,C0393323,100035913061C03910100000000009033
stairs:2914,서구,부산여자중교,POINT(129.0152145 35.1202221),35.1202221,129.0152145,0.00,23.03,SRD001,계단,C0393323,100035913051C03910100000000009978
stairs:2915,서구,계단,POINT(129.0160269 35.1215028),35.1215028,129.0160269,0.00,133.86,SRD001,계단,C0393323,100035913051C03910100000000009979
stairs:2916,서구,부산여자중교,POINT(129.0144550 35.1201667),35.1201667,129.0144550,0.00,511.14,SRD001,계단,C0393323,100035913051C03910100000000009980
stairs:2917,서구,동아대학교구덕캠퍼스,POINT(129.0184519 35.1213013),35.1213013,129.0184519,0.00,21.20,SRD001,계단,C0393323,100035913051C03910100000000009981
stairs:2918,서구,동아대학교구덕캠퍼스,POINT(129.0189549 35.1205245),35.1205245,129.0189549,0.00,28.52,SRD001,계단,C0393323,100035913051C03910100000000009982
stairs:2919,서구,동아대학교구덕캠퍼스,POINT(129.0187173 35.1209303),35.1209303,129.0187173,0.00,44.04,SRD001,계단,C0393323,100035913051C03910100000000009983
stairs:2920,서구,계단,POINT(129.0261858 35.1113641),35.1113641,129.0261858,0.00,159.02,SRD001,계단,C0393323,100035913052C03910100000000010006
stairs:2921,서구,계단,POINT(129.0264894 35.1118526),35.1118526,129.0264894,0.00,222.79,SRD001,계단,C0393323,100035913052C03910100000000010015
stairs:2922,서구,계단,POINT(129.0243300 35.1103551),35.1103551,129.0243300,0.00,113.30,SRD001,계단,C0393323,100035913051C03910100000000010038
stairs:2923,서구,계단,POINT(129.0253167 35.1109547),35.1109547,129.0253167,0.00,125.06,SRD001,계단,C0393323,100035913052C03910100000000010043
stairs:2924,서구,계단,POINT(129.0254543 35.1112381),35.1112381,129.0254543,0.00,124.35,SRD001,계단,C0393323,100035913052C03910100000000010050
stairs:2925,서구,계단,POINT(129.0250708 35.1106743),35.1106743,129.0250708,0.00,112.67,SRD001,계단,C0393323,100035913052C03910100000000010057
stairs:2926,서구,송도해수욕장,POINT(129.0190756 35.0771327),35.0771327,129.0190756,0.00,6.01,SRD001,계단,C0393323,100035913061C03910100000000010061
stairs:2927,서구,남부민풀리페아파트,POINT(129.0187173 35.0820920),35.0820920,129.0187173,0.00,57.00,SRD001,계단,C0393323,100035913061C03910100000000010062
stairs:2928,서구,천마초교,POINT(129.0182294 35.0814669),35.0814669,129.0182294,0.00,28.49,SRD001,계단,C0393323,100035913061C03910100000000010063
stairs:2929,서구,천마초교,POINT(129.0182074 35.0815152),35.0815152,129.0182074,0.00,22.61,SRD001,계단,C0393323,100035913061C03910100000000010064
stairs:2930,서구,천마초교,POINT(129.0184007 35.0815816),35.0815816,129.0184007,0.00,129.95,SRD001,계단,C0393323,100035913061C03910100000000010065
stairs:2931,서구,천마초교,POINT(129.0180527 35.0814861),35.0814861,129.0180527,0.00,119.54,SRD001,계단,C0393323,100035913061C03910100000000010066
stairs:2932,서구,계단,POINT(129.0184947 35.0706827),35.0706827,129.0184947,0.00,81.34,SRD001,계단,C0393323,100035913071C03910100000000010067
stairs:2933,서구,계단,POINT(129.0056719 35.1356988),35.1356988,129.0056719,0.00,29.52,SRD001,계단,C0393323,100035913041C03910100000000010169
stairs:2934,서구,부산전통문화체험관,POINT(129.0063457 35.1262843),35.1262843,129.0063457,0.00,21.72,SRD001,계단,C0393323,100035913041C03910100000000010170
stairs:2935,서구,계단,POINT(129.0099002 35.1201448),35.1201448,129.0099002,0.00,188.83,SRD001,계단,C0393323,100035913051C03910100000000010172
stairs:2936,서구,계단,POINT(129.0205981 35.1160565),35.1160565,129.0205981,0.00,31.56,SRD001,계단,C0393323,100035913051C03910100000000010174
stairs:2937,서구,대신초교,POINT(129.0122992 35.1159806),35.1159806,129.0122992,0.00,18.00,SRD001,계단,C0393323,100035913051C03910100000000010175
stairs:2938,서구,대신초교,POINT(129.0118451 35.1154504),35.1154504,129.0118451,0.00,20.40,SRD001,계단,C0393323,100035913051C03910100000000010176
stairs:2939,서구,계단,POINT(129.0206263 35.1168612),35.1168612,129.0206263,0.00,180.49,SRD001,계단,C0393323,100035913051C03910100000000010177
stairs:2940,서구,계단,POINT(129.0209743 35.1167372),35.1167372,129.0209743,0.00,99.57,SRD001,계단,C0393323,100035913051C03910100000000010178
stairs:2941,서구,계단,POINT(129.0224707 35.1155701),35.1155701,129.0224707,0.00,100.55,SRD001,계단,C0393323,100035913051C03910100000000010179
stairs:2942,서구,계단,POINT(129.0224246 35.1166165),35.1166165,129.0224246,0.00,144.15,SRD001,계단,C0393323,100035913051C03910100000000010180
stairs:2943,서구,계단,POINT(129.0213630 35.1166498),35.1166498,129.0213630,0.00,92.37,SRD001,계단,C0393323,100035913051C03910100000000010181
stairs:2944,서구,계단,POINT(129.0245712 35.1162221),35.1162221,129.0245712,0.00,103.62,SRD001,계단,C0393323,100035913051C03910100000000010182
stairs:2945,서구,대신롯데캐슬아파트,POINT(129.0103177 35.1149740),35.1149740,129.0103177,0.00,22.29,SRD001,계단,C0393323,100035913051C03910100000000010183
stairs:2946,서구,계단,POINT(129.0229917 35.1164379),35.1164379,129.0229917,0.00,183.44,SRD001,계단,C0393323,100035913051C03910100000000010184
stairs:2947,서구,계단,POINT(129.0208398 35.1162821),35.1162821,129.0208398,0.00,177.81,SRD001,계단,C0393323,100035913051C03910100000000010185
stairs:2948,서구,계단,POINT(129.0241687 35.1114880),35.1114880,129.0241687,0.00,180.49,SRD001,계단,C0393323,100035913051C03910100000000010186
stairs:2949,서구,계단,POINT(129.0107382 35.1181726),35.1181726,129.0107382,0.00,220.27,SRD001,계단,C0393323,100035913051C03910100000000010187
stairs:2950,서구,대신롯데캐슬아파트,POINT(129.0106729 35.1139246),35.1139246,129.0106729,0.00,69.40,SRD001,계단,C0393323,100035913051C03910100000000010188
stairs:2951,서구,계단,POINT(129.0252366 35.1147826),35.1147826,129.0252366,0.00,215.62,SRD001,계단,C0393323,100035913052C03910100000000010189
stairs:2952,서구,계단,POINT(129.0257089 35.1117381),35.1117381,129.0257089,0.00,90.49,SRD001,계단,C0393323,100035913052C03910100000000010190
stairs:2953,서구,계단,POINT(129.0255372 35.1138751),35.1138751,129.0255372,0.00,193.78,SRD001,계단,C0393323,100035913052C03910100000000010191
stairs:2954,서구,계단,POINT(129.0093117 35.1118333),35.1118333,129.0093117,0.00,10.43,SRD001,계단,C0393323,100035913051C03910100000000010192
stairs:2955,서구,계단,POINT(129.0248677 35.1145268),35.1145268,129.0248677,0.00,193.63,SRD001,계단,C0393323,100035913051C03910100000000010193
stairs:2956,서구,계단,POINT(129.0133827 35.0985748),35.0985748,129.0133827,0.00,6.80,SRD001,계단,C0393323,100035913061C03910100000000010194
stairs:2957,서구,계단,POINT(129.0138012 35.0991582),35.0991582,129.0138012,0.00,84.81,SRD001,계단,C0393323,100035913061C03910100000000010195
stairs:2958,서구,아미초교,POINT(129.0158936 35.0981025),35.0981025,129.0158936,0.00,11.05,SRD001,계단,C0393323,100035913061C03910100000000010196
stairs:2959,서구,아미초교,POINT(129.0156247 35.0984229),35.0984229,129.0156247,0.00,21.41,SRD001,계단,C0393323,100035913061C03910100000000010197
stairs:2960,서구,아미초교,POINT(129.0158498 35.0987776),35.0987776,129.0158498,0.00,45.69,SRD001,계단,C0393323,100035913061C03910100000000010198
stairs:2961,서구,아미초교,POINT(129.0158607 35.0986892),35.0986892,129.0158607,0.00,9.68,SRD001,계단,C0393323,100035913061C03910100000000010199
stairs:2962,서구,계단,POINT(129.0177766 35.1037688),35.1037688,129.0177766,0.00,86.52,SRD001,계단,C0393323,100035913051C03910100000000010200
stairs:2963,서구,계단,POINT(129.0089545 35.1089576),35.1089576,129.0089545,0.00,253.31,SRD001,계단,C0393323,100035913051C03910100000000010201
stairs:2964,서구,계단,POINT(129.0090168 35.1096327),35.1096327,129.0090168,0.00,369.56,SRD001,계단,C0393323,100035913051C03910100000000010202
stairs:2965,서구,계단,POINT(129.0163782 35.1070971),35.1070971,129.0163782,0.00,677.87,SRD001,계단,C0393323,100035913051C03910100000000010203
stairs:2966,서구,계단,POINT(129.0166831 35.1021211),35.1021211,129.0166831,0.00,75.25,SRD001,계단,C0393323,100035913051C03910100000000010204
stairs:2967,서구,계단,POINT(129.0157461 35.1005023),35.1005023,129.0157461,0.00,56.32,SRD001,계단,C0393323,100035913051C03910100000000010205
stairs:2968,서구,계단,POINT(129.0089893 35.1084996),35.1084996,129.0089893,0.00,24.17,SRD001,계단,C0393323,100035913051C03910100000000010206
stairs:2969,서구,계단,POINT(129.0127634 35.1008167),35.1008167,129.0127634,0.00,22.24,SRD001,계단,C0393323,100035913051C03910100000000010207
stairs:2970,서구,계단,POINT(129.0116473 35.1083730),35.1083730,129.0116473,0.00,11.58,SRD001,계단,C0393323,100035913051C03910100000000010208
stairs:2971,서구,계단,POINT(129.0121373 35.1078333),35.1078333,129.0121373,0.00,12.21,SRD001,계단,C0393323,100035913051C03910100000000010209
stairs:2972,서구,계단,POINT(129.0125726 35.1073622),35.1073622,129.0125726,0.00,11.77,SRD001,계단,C0393323,100035913051C03910100000000010210
stairs:2973,서구,계단,POINT(129.0124765 35.1075926),35.1075926,129.0124765,0.00,25.07,SRD001,계단,C0393323,100035913051C03910100000000010211
stairs:2974,서구,계단,POINT(129.0167119 35.1026555),35.1026555,129.0167119,0.00,86.43,SRD001,계단,C0393323,100035913051C03910100000000010212
stairs:2975,서구,계단,POINT(129.0093892 35.1112259),35.1112259,129.0093892,0.00,147.83,SRD001,계단,C0393323,100035913051C03910100000000010213
stairs:2976,서구,계단,POINT(129.0089504 35.1102583),35.1102583,129.0089504,0.00,294.50,SRD001,계단,C0393323,100035913051C03910100000000010231
stairs:2977,서구,송도초교,POINT(129.0154791 35.0784178),35.0784178,129.0154791,0.00,76.75,SRD001,계단,C0393323,100035913061C03910100000000010245
stairs:2978,서구,송도초교,POINT(129.0158271 35.0784910),35.0784910,129.0158271,0.00,70.26,SRD001,계단,C0393323,100035913061C03910100000000010246
stairs:2979,서구,송도해수욕장,POINT(129.0178444 35.0765549),35.0765549,129.0178444,0.00,6.65,SRD001,계단,C0393323,100035913061C03910100000000010247
stairs:2980,서구,계단,POINT(129.0136594 35.0823935),35.0823935,129.0136594,0.00,25.25,SRD001,계단,C0393323,100035913061C03910100000000010248
stairs:2981,서구,계단,POINT(129.0162121 35.0878121),35.0878121,129.0162121,0.00,4.85,SRD001,계단,C0393323,100035913061C03910100000000010250
stairs:2982,서구,송도해수욕장,POINT(129.0170432 35.0758935),35.0758935,129.0170432,0.00,11.07,SRD001,계단,C0393323,100035913061C03910100000000010253
stairs:2983,서구,송도해수욕장,POINT(129.0167132 35.0754323),35.0754323,129.0167132,0.00,12.79,SRD001,계단,C0393323,100035913061C03910100000000010254
stairs:2984,서구,계단,POINT(129.0118508 35.0549780),35.0549780,129.0118508,0.00,48.97,SRD001,계단,C0393323,100035913071C03910100000000010256
stairs:2985,서구,송도해수욕장,POINT(129.0162558 35.0745223),35.0745223,129.0162558,0.00,8.10,SRD001,계단,C0393323,100035913071C03910100000000010257
stairs:2986,서구,계단,POINT(129.0163301 35.0706700),35.0706700,129.0163301,0.00,34.61,SRD001,계단,C0393323,100035913071C03910100000000010258
stairs:2987,서구,계단,POINT(129.0097226 35.0515693),35.0515693,129.0097226,0.00,17.95,SRD001,계단,C0393323,100035913071C03910100000000010259
stairs:2988,서구,계단,POINT(129.0089792 35.0512769),35.0512769,129.0089792,0.00,13.92,SRD001,계단,C0393323,100035913071C03910100000000010260
stairs:2989,서구,계단,POINT(129.0108637 35.0520169),35.0520169,129.0108637,0.00,15.15,SRD001,계단,C0393323,100035913071C03910100000000010261
stairs:2990,서구,계단,POINT(129.0171302 35.0738178),35.0738178,129.0171302,0.00,134.89,SRD001,계단,C0393323,100035913071C03910100000000010262
stairs:2991,서구,계단,POINT(129.0169377 35.0598732),35.0598732,129.0169377,0.00,590.10,SRD001,계단,C0393323,100035913071C03910100000000010263
stairs:2992,서구,두도공원,POINT(129.0149518 35.0483504),35.0483504,129.0149518,0.00,130.16,SRD001,계단,C0393323,100035913081C03910100000000010264
stairs:2993,수영구,백룡사,POINT(129.1001211 35.1778394),35.1778394,129.1001211,5.20,46.98,SRD001,계단,C0393323,100035913025C03910100000000000275
stairs:2994,수영구,계단,POINT(129.1235507 35.1650812),35.1650812,129.1235507,0.00,33.76,SRD001,계단,C0393323,100035913035C03910100000000008491
stairs:2995,수영구,수영초교,POINT(129.1122945 35.1658825),35.1658825,129.1122945,0.00,13.73,SRD001,계단,C0393323,100035913035C03910100000000008492
stairs:2996,수영구,계단,POINT(129.1224708 35.1705722),35.1705722,129.1224708,0.00,10.99,SRD001,계단,C0393323,100035913035C03910100000000008493
stairs:2997,수영구,계단,POINT(129.1220330 35.1715255),35.1715255,129.1220330,0.00,5.94,SRD001,계단,C0393323,100035913035C03910100000000008494
stairs:2998,수영구,광안중교,POINT(129.1052180 35.1674133),35.1674133,129.1052180,0.00,61.48,SRD001,계단,C0393323,100035913035C03910100000000008495
stairs:2999,수영구,25의용단,POINT(129.1142922 35.1704821),35.1704821,129.1142922,0.00,5.83,SRD001,계단,C0393323,100035913035C03910100000000008496
stairs:3000,수영구,25의용단,POINT(129.1141331 35.1701636),35.1701636,129.1141331,0.00,49.00,SRD001,계단,C0393323,100035913035C03910100000000008497
stairs:3001,수영구,계단,POINT(129.1231863 35.1693442),35.1693442,129.1231863,0.00,8.61,SRD001,계단,C0393323,100035913035C03910100000000008499
stairs:3002,수영구,계단,POINT(129.1200223 35.1739483),35.1739483,129.1200223,0.00,10.46,SRD001,계단,C0393323,100035913035C03910100000000008500
stairs:3003,수영구,계단,POINT(129.1069624 35.1742742),35.1742742,129.1069624,0.00,52.44,SRD001,계단,C0393323,100035913035C03910100000000008501
stairs:3004,수영구,민안초교,POINT(129.1210803 35.1629845),35.1629845,129.1210803,0.00,34.10,SRD001,계단,C0393323,100035913035C03910100000000008503
stairs:3005,수영구,민안초교,POINT(129.1211049 35.1626234),35.1626234,129.1211049,0.00,23.52,SRD001,계단,C0393323,100035913035C03910100000000008504
stairs:3006,수영구,민안초교,POINT(129.1212326 35.1630235),35.1630235,129.1212326,0.00,82.95,SRD001,계단,C0393323,100035913035C03910100000000008505
stairs:3007,수영구,계단,POINT(129.1098289 35.1618959),35.1618959,129.1098289,0.00,22.60,SRD001,계단,C0393323,100035913035C03910100000000008506
stairs:3008,수영구,삼성자동차남부산정비사업소,POINT(129.1143054 35.1613376),35.1613376,129.1143054,0.00,10.72,SRD001,계단,C0393323,100035913035C03910100000000008507
stairs:3009,수영구,계단,POINT(129.1189528 35.1537258),35.1537258,129.1189528,0.00,25.29,SRD001,계단,C0393323,100035913035C03910100000000008510
stairs:3010,수영구,계단,POINT(129.1008631 35.1548802),35.1548802,129.1008631,0.00,15.48,SRD001,계단,C0393323,100035913035C03910100000000008511
stairs:3011,수영구,금련산청소년수련원,POINT(129.1027237 35.1548185),35.1548185,129.1027237,0.00,23.82,SRD001,계단,C0393323,100035913035C03910100000000008512
stairs:3012,수영구,금련산청소년수련원,POINT(129.1010252 35.1552293),35.1552293,129.1010252,0.00,171.83,SRD001,계단,C0393323,100035913035C03910100000000008513
stairs:3013,수영구,계단,POINT(129.1056580 35.1622092),35.1622092,129.1056580,0.00,37.88,SRD001,계단,C0393323,100035913035C03910100000000008514
stairs:3014,수영구,호암초교,POINT(129.1065740 35.1583378),35.1583378,129.1065740,0.00,58.77,SRD001,계단,C0393323,100035913035C03910100000000008515
stairs:3015,수영구,계단,POINT(129.1057642 35.1614991),35.1614991,129.1057642,0.00,28.25,SRD001,계단,C0393323,100035913035C03910100000000008516
stairs:3016,수영구,계단,POINT(129.1059388 35.1621383),35.1621383,129.1059388,0.00,26.33,SRD001,계단,C0393323,100035913035C03910100000000008517
stairs:3017,수영구,동수영중교,POINT(129.1040112 35.1645181),35.1645181,129.1040112,0.00,78.33,SRD001,계단,C0393323,100035913035C03910100000000008518
stairs:3018,수영구,동수영중교,POINT(129.1041314 35.1644767),35.1644767,129.1041314,0.00,53.15,SRD001,계단,C0393323,100035913035C03910100000000008519
stairs:3019,수영구,덕원여자고교,POINT(129.1041510 35.1669371),35.1669371,129.1041510,0.00,25.56,SRD001,계단,C0393323,100035913035C03910100000000008744
stairs:3020,수영구,덕원여자고교,POINT(129.1037984 35.1664027),35.1664027,129.1037984,0.00,15.69,SRD001,계단,C0393323,100035913035C03910100000000008745
stairs:3021,수영구,덕원여자고교,POINT(129.1041934 35.1663652),35.1663652,129.1041934,0.00,11.53,SRD001,계단,C0393323,100035913035C03910100000000008746
stairs:3022,수영구,덕원여고,POINT(129.1034670 35.1674235),35.1674235,129.1034670,0.00,68.19,SRD001,계단,C0393323,100035913035C03910100000000008749
stairs:3023,수영구,부산배화학교,POINT(129.1038346 35.1695263),35.1695263,129.1038346,0.00,150.79,SRD001,계단,C0393323,100035913035C03910100000000008750
stairs:3024,수영구,수미초교,POINT(129.1032639 35.1682560),35.1682560,129.1032639,0.00,110.78,SRD001,계단,C0393323,100035913035C03910100000000008751
stairs:3025,수영구,부산배화학교,POINT(129.1032514 35.1690224),35.1690224,129.1032514,0.00,32.54,SRD001,계단,C0393323,100035913035C03910100000000008752
stairs:3026,수영구,덕원여고,POINT(129.1036377 35.1672357),35.1672357,129.1036377,0.00,241.40,SRD001,계단,C0393323,100035913035C03910100000000008754
stairs:3027,수영구,계단,POINT(129.1032603 35.1730005),35.1730005,129.1032603,0.00,49.96,SRD001,계단,C0393323,100035913035C03910100000000008755
stairs:3028,수영구,광남초교,POINT(129.1143710 35.1453442),35.1453442,129.1143710,3.50,142.35,SRD001,계단,C0393323,100035913045C03910100000000020911
stairs:3029,수영구,광남초교,POINT(129.1138825 35.1453601),35.1453601,129.1138825,5.70,94.35,SRD001,계단,C0393323,100035913045C03910100000000020912
stairs:3030,수영구,계단,POINT(129.1151035 35.1463969),35.1463969,129.1151035,23.00,85.27,SRD001,계단,C0393323,100035913045C03910100000000020918
stairs:3031,수영구,계단,POINT(129.1160901 35.1462573),35.1462573,129.1160901,1.00,718.64,SRD001,계단,C0393323,100035913045C03910100000000020919
stairs:3032,수영구,민락초교,POINT(129.1271349 35.1606275),35.1606275,129.1271349,5.00,29.55,SRD001,계단,C0393323,100035913036C03910100000000020994
stairs:3033,수영구,민락초교,POINT(129.1269326 35.1605727),35.1605727,129.1269326,3.00,118.15,SRD001,계단,C0393323,100035913036C03910100000000020995
stairs:3034,수영구,민락초교,POINT(129.1273714 35.1607136),35.1607136,129.1273714,3.00,111.31,SRD001,계단,C0393323,100035913036C03910100000000020996
stairs:3035,수영구,계단,POINT(129.1324368 35.1549109),35.1549109,129.1324368,3.00,10.59,SRD001,계단,C0393323,100035913036C03910100000000021001
stairs:3036,수영구,계단,POINT(129.1259507 35.1647892),35.1647892,129.1259507,3.00,75.82,SRD001,계단,C0393323,100035913036C03910100000000021003
stairs:3037,수영구,계단,POINT(129.1261031 35.1627637),35.1627637,129.1261031,2.00,24.02,SRD001,계단,C0393323,100035913036C03910100000000021004
stairs:3038,수영구,계단,POINT(129.1137132 35.1430974),35.1430974,129.1137132,1.00,51.98,SRD001,계단,C0393323,100035913045C03910100000000021111
stairs:3039,수영구,민락공원,POINT(129.1332834 35.1565142),35.1565142,129.1332834,3.00,32.75,SRD001,계단,C0393323,100035913036C03910100000000021117
stairs:3040,수영구,태창파크아파트,POINT(129.1288246 35.1606894),35.1606894,129.1288246,1.50,10.68,SRD001,계단,C0393323,100035913036C03910100000000021119
stairs:3041,수영구,KBS부산홀,POINT(129.1093914 35.1450551),35.1450551,129.1093914,3.20,292.78,SRD001,계단,C0393323,100035913045C03910100000000021123
stairs:3042,수영구,센텀비치푸르지오,POINT(129.1298499 35.1605277),35.1605277,129.1298499,1.80,23.99,SRD001,계단,C0393323,100035913036C03910100000000021124
stairs:3043,수영구,센텀비치푸르지오,POINT(129.1298495 35.1605815),35.1605815,129.1298495,2.00,24.24,SRD001,계단,C0393323,100035913036C03910100000000021125
stairs:3044,수영구,계단,POINT(129.1161956 35.1803756),35.1803756,129.1161956,0.00,12.01,SRD001,계단,C0393323,100035913025C03910100000000040088
stairs:3045,수영구,계단,POINT(129.1152616 35.1819707),35.1819707,129.1152616,0.00,48.47,SRD001,계단,C0393323,100035913025C03910100000000040089
stairs:3046,수영구,남일고교,POINT(129.1015334 35.1788668),35.1788668,129.1015334,0.00,20.14,SRD001,계단,C0393323,100035913025C03910100000000040124
stairs:3047,수영구,남일고교,POINT(129.1016185 35.1785808),35.1785808,129.1016185,0.00,32.47,SRD001,계단,C0393323,100035913025C03910100000000040125
stairs:3048,수영구,남일고교,POINT(129.1011873 35.1782917),35.1782917,129.1011873,0.00,24.58,SRD001,계단,C0393323,100035913025C03910100000000040126
stairs:3049,수영구,수영SKVIEW2단지아파트,POINT(129.1010099 35.1773599),35.1773599,129.1010099,0.00,10.80,SRD001,계단,C0393323,100035913025C03910100000000040127
stairs:3050,수영구,망미로얄베스토피아아파트,POINT(129.1020601 35.1794659),35.1794659,129.1020601,0.00,9.95,SRD001,계단,C0393323,100035913025C03910100000000040128
stairs:3051,수영구,계단,POINT(129.1025837 35.1795805),35.1795805,129.1025837,0.00,90.50,SRD001,계단,C0393323,100035913025C03910100000000040129
stairs:3052,수영구,망미로얄베스토피아아파트,POINT(129.1021124 35.1796559),35.1796559,129.1021124,0.00,11.62,SRD001,계단,C0393323,100035913025C03910100000000040130
stairs:3053,수영구,망미로얄베스토피아아파트,POINT(129.1017095 35.1789958),35.1789958,129.1017095,0.00,5.75,SRD001,계단,C0393323,100035913025C03910100000000040131
stairs:3054,수영구,망미로얄베스토피아아파트,POINT(129.1019265 35.1791421),35.1791421,129.1019265,0.00,9.76,SRD001,계단,C0393323,100035913025C03910100000000040132
stairs:3055,수영구,망미로얄베스토피아아파트,POINT(129.1025323 35.1799775),35.1799775,129.1025323,0.00,12.03,SRD001,계단,C0393323,100035913025C03910100000000040133
stairs:3056,수영구,계단,POINT(129.1034774 35.1795264),35.1795264,129.1034774,0.00,218.90,SRD001,계단,C0393323,100035913025C03910100000000040134
stairs:3057,수영구,백룡사,POINT(129.1002312 35.1780464),35.1780464,129.1002312,0.00,5.11,SRD001,계단,C0393323,100035913025C03910100000000040154
stairs:3058,수영구,남일고교,POINT(129.1008409 35.1779726),35.1779726,129.1008409,0.00,53.49,SRD001,계단,C0393323,100035913025C03910100000000040174
stairs:3059,수영구,망미중교,POINT(129.0975072 35.1756800),35.1756800,129.0975072,0.00,26.81,SRD001,계단,C0393323,100035913024C03910100000000040176
stairs:3060,수영구,부산여자상업고교,POINT(129.0968160 35.1691808),35.1691808,129.0968160,0.00,159.66,SRD001,계단,C0393323,100035913034C03910100000000040183
stairs:3061,수영구,부산여자상업고교,POINT(129.0963112 35.1693753),35.1693753,129.0963112,0.00,129.13,SRD001,계단,C0393323,100035913034C03910100000000040184
stairs:3062,수영구,부산여자상업고교,POINT(129.0965189 35.1692403),35.1692403,129.0965189,0.00,56.47,SRD001,계단,C0393323,100035913034C03910100000000040185
stairs:3063,수영구,부산여자상업고교,POINT(129.0971888 35.1690370),35.1690370,129.0971888,0.00,22.06,SRD001,계단,C0393323,100035913034C03910100000000040186
stairs:3064,연제구,계단,POINT(129.0750989 35.1900480),35.1900480,129.0750989,3.00,96.59,SRD001,계단,C0393323,100035913024C03910100000000000276
stairs:3065,연제구,부산교육대학교,POINT(129.0749125 35.1954193),35.1954193,129.0749125,2.50,298.65,SRD001,계단,C0393323,100035913023C03910100000000001636
stairs:3066,연제구,부산교육대학교,POINT(129.0751912 35.1964153),35.1964153,129.0751912,2.10,280.22,SRD001,계단,C0393323,100035913024C03910100000000001637
