sourceId,districtGu,name,lat,lng,featureType,stairsState,priority,priorityScore,reviewStatus,reviewReason,workset,decision,decisionConfidence,decisionReasonCode,widthMeter,areaSquareMeter,ufid,nearestRoadDistanceM,nearestRoadSourceId,nearestRoadName,nearestRoadWidthMeter,nearestRoadPavement,nearestCrosswalkDistanceM,nearestCrosswalkSourceId,nearestCrosswalkLabel,nearCrosswalk30m,nearestFacilityDistanceM,nearestFacilitySourceId,nearestFacilityName,nearestFacilityCategory,nearFacility50m,duplicateClusterId,duplicateClusterSize,adoptionPolicy,kakaoMapUrl,kakaoRoadviewUrl,geometryWkt
stairs:1956,북구,계단,35.2074883,129.0048295,STAIRS,YES,P1,80,CANDIDATE,"도로 polygon과 겹침, 횡단보도 30m 이내",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,0.00,4.25,100035913011C03910100000000008846,0.0,busan-road-polygon:165211,,29.2,RDQ006,18.5,crosswalk:712,제일탕,true,151.9,public_toilet:950,구포1동행정복지센터,화장실,false,STC-1763,1,계단 후보 P1/P2 채택 후보,"https://map.kakao.com/link/map/35.2074883,129.0048295","https://map.kakao.com/link/roadview/35.2074883,129.0048295",POINT (129.0048295 35.2074883)
stairs:1834,북구,계단,35.2436927,129.0195851,STAIRS,YES,P1,75,CANDIDATE,"도로 polygon과 겹침, 편의시설 50m 이내, 15m 이내 계단 클러스터",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,0.00,6.14,100035913001C03910100000000008672,0.0,busan-road-polygon:166667,,15.0,RDQ006,315.5,crosswalk:621,대천주택앞,false,23.4,public_toilet:937,정화양로원,화장실,true,STC-1660,5,계단 후보 P1/P2 채택 후보,"https://map.kakao.com/link/map/35.2436927,129.0195851","https://map.kakao.com/link/roadview/35.2436927,129.0195851",POINT (129.0195851 35.2436927)
stairs:2059,북구,해뜨락요양병원,35.2105619,129.0449661,STAIRS,YES,P1,70,CANDIDATE,"도로 polygon 5m 이내, 편의시설 50m 이내, 폭/면적 기준 큼",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,4.00,3.78,100035913012C03910100000000021531,1.1,busan-road-polygon:168216,,7.0,RDQ006,613.0,crosswalk:604,신만덕사거리,false,30.5,barrier_free_facility:6196,해뜨락 요양병원,의료·보건,true,STC-1855,1,계단 후보 P1/P2 채택 후보,"https://map.kakao.com/link/map/35.2105619,129.0449661","https://map.kakao.com/link/roadview/35.2105619,129.0449661",POINT (129.0449661 35.2105619)
stairs:1986,북구,계단,35.1949355,129.0156097,STAIRS,YES,P1,65,CANDIDATE,"도로 polygon과 겹침, 폭/면적 기준 큼",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,0.00,300.36,100035913021C03910100000000008889,0.0,busan-road-polygon:165565,,10.0,RDQ006,464.1,crosswalk:615,구포해피타운,false,236.1,public_toilet:912,시랑골문화센터,화장실,false,STC-1789,1,계단 후보 P1/P2 채택 후보,"https://map.kakao.com/link/map/35.1949355,129.0156097","https://map.kakao.com/link/roadview/35.1949355,129.0156097",POINT (129.0156097 35.1949355)
stairs:1989,북구,계단,35.1933870,129.0095156,STAIRS,YES,P1,65,CANDIDATE,"도로 polygon과 겹침, 폭/면적 기준 큼",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,0.00,222.24,100035913021C03910100000000008892,0.0,busan-road-polygon:166533,,7.0,RDQ006,233.2,crosswalk:615,구포해피타운,false,129.9,public_toilet:923,장선종합사회복지관,화장실,false,STC-1792,1,계단 후보 P1/P2 채택 후보,"https://map.kakao.com/link/map/35.1933870,129.0095156","https://map.kakao.com/link/roadview/35.1933870,129.0095156",POINT (129.0095156 35.1933870)
stairs:1933,북구,계단,35.2118332,129.0145336,STAIRS,YES,P1,65,CANDIDATE,"도로 polygon 5m 이내, 편의시설 50m 이내",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,0.00,13.89,100035913011C03910100000000008820,0.6,busan-road-polygon:163417,,5.1,RDQ006,170.9,crosswalk:527,덕천시영아파트,false,35.3,public_toilet:936,북구평생학습관,화장실,true,STC-1741,1,계단 후보 P1/P2 채택 후보,"https://map.kakao.com/link/map/35.2118332,129.0145336","https://map.kakao.com/link/roadview/35.2118332,129.0145336",POINT (129.0145336 35.2118332)
stairs:1835,북구,계단,35.2436024,129.0195430,STAIRS,YES,P1,65,CANDIDATE,"도로 polygon 5m 이내, 편의시설 50m 이내, 15m 이내 계단 클러스터",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,0.00,2.77,100035913001C03910100000000008673,2.3,busan-road-polygon:166667,,15.0,RDQ006,304.8,crosswalk:621,대천주택앞,false,28.9,barrier_free_facility:6072,화명2동주민센터,행정·공공기관,true,STC-1660,5,계단 후보 P1/P2 채택 후보,"https://map.kakao.com/link/map/35.2436024,129.0195430","https://map.kakao.com/link/roadview/35.2436024,129.0195430",POINT (129.0195430 35.2436024)
stairs:2051,북구,부산북부경찰서만덕지구대,35.2057173,129.0391574,STAIRS,YES,P1,65,CANDIDATE,"도로 polygon 5m 이내, 편의시설 50m 이내",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,2.00,13.89,100035913012C03910100000000021523,2.5,busan-road-polygon:167417,,3.0,RDQ006,384.3,crosswalk:628,백양초교정문,false,18.7,barrier_free_facility:6237,만덕지구대,행정·공공기관,true,STC-1847,1,계단 후보 P1/P2 채택 후보,"https://map.kakao.com/link/map/35.2057173,129.0391574","https://map.kakao.com/link/roadview/35.2057173,129.0391574",POINT (129.0391574 35.2057173)
stairs:1940,북구,계단,35.2199346,129.0071046,STAIRS,YES,P1,65,CANDIDATE,"도로 polygon 5m 이내, 편의시설 50m 이내",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,0.00,11.12,100035913011C03910100000000008827,3.2,busan-road-polygon:163641,,4.0,RDQ006,43.7,crosswalk:520,,false,30.3,public_toilet:953,동양가스산업㈜명품주유소,화장실,true,STC-1748,1,계단 후보 P1/P2 채택 후보,"https://map.kakao.com/link/map/35.2199346,129.0071046","https://map.kakao.com/link/roadview/35.2199346,129.0071046",POINT (129.0071046 35.2199346)
stairs:1837,북구,계단,35.2435422,129.0194457,STAIRS,YES,P1,65,CANDIDATE,"도로 polygon 5m 이내, 편의시설 50m 이내, 15m 이내 계단 클러스터",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,0.00,7.76,100035913001C03910100000000008675,4.5,busan-road-polygon:166667,,15.0,RDQ006,296.0,crosswalk:621,대천주택앞,false,36.3,barrier_free_facility:6072,화명2동주민센터,행정·공공기관,true,STC-1660,5,계단 후보 P1/P2 채택 후보,"https://map.kakao.com/link/map/35.2435422,129.0194457","https://map.kakao.com/link/roadview/35.2435422,129.0194457",POINT (129.0194457 35.2435422)
stairs:1838,북구,계단,35.2435461,129.0194556,STAIRS,YES,P1,65,CANDIDATE,"도로 polygon 5m 이내, 편의시설 50m 이내, 15m 이내 계단 클러스터",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,0.00,19.34,100035913001C03910100000000008676,4.5,busan-road-polygon:166667,,15.0,RDQ006,296.7,crosswalk:621,대천주택앞,false,35.5,barrier_free_facility:6072,화명2동주민센터,행정·공공기관,true,STC-1660,5,계단 후보 P1/P2 채택 후보,"https://map.kakao.com/link/map/35.2435461,129.0194556","https://map.kakao.com/link/roadview/35.2435461,129.0194556",POINT (129.0194556 35.2435461)
stairs:1856,북구,계단,35.2382767,129.0170256,STAIRS,YES,P1,60,CANDIDATE,도로 polygon과 겹침,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,0.00,5.51,100035913001C03910100000000008703,0.0,busan-road-polygon:167025,,6.0,RDQ006,263.0,crosswalk:549,화신중학교,false,151.5,public_toilet:941,북구 화명동 솔밭도서관 화장실,화장실,false,STC-1674,1,계단 후보 P1/P2 채택 후보,"https://map.kakao.com/link/map/35.2382767,129.0170256","https://map.kakao.com/link/roadview/35.2382767,129.0170256",POINT (129.0170256 35.2382767)
stairs:1910,북구,계단,35.2139092,129.0262445,STAIRS,YES,P1,60,CANDIDATE,도로 polygon과 겹침,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,0.00,6.95,100035913012C03910100000000008784,0.0,busan-road-polygon:162679,,3.0,RDQ006,169.5,crosswalk:654,광덕물산,false,137.8,barrier_free_facility:6221,날마다대박나는집 만덕점,음식·카페,false,STC-1721,1,계단 후보 P1/P2 채택 후보,"https://map.kakao.com/link/map/35.2139092,129.0262445","https://map.kakao.com/link/roadview/35.2139092,129.0262445",POINT (129.0262445 35.2139092)
stairs:1949,북구,계단,35.2093102,129.0092407,STAIRS,YES,P1,60,CANDIDATE,도로 polygon과 겹침,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,0.00,4.26,100035913011C03910100000000008839,0.0,busan-road-polygon:163913,,5.1,RDQ006,139.4,crosswalk:620,동주광양맨션,false,57.5,barrier_free_facility:6308,카페어디,음식·카페,false,STC-1757,1,계단 후보 P1/P2 채택 후보,"https://map.kakao.com/link/map/35.2093102,129.0092407","https://map.kakao.com/link/roadview/35.2093102,129.0092407",POINT (129.0092407 35.2093102)
stairs:1950,북구,계단,35.2094028,129.0096263,STAIRS,YES,P1,60,CANDIDATE,도로 polygon과 겹침,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,0.00,8.36,100035913011C03910100000000008840,0.0,busan-road-polygon:163913,,5.1,RDQ006,137.1,crosswalk:617,한성아파트,false,74.5,public_toilet:927,덕천생활체육공원 화장실,화장실,false,STC-1758,1,계단 후보 P1/P2 채택 후보,"https://map.kakao.com/link/map/35.2094028,129.0096263","https://map.kakao.com/link/roadview/35.2094028,129.0096263",POINT (129.0096263 35.2094028)
stairs:2002,북구,계단,35.2154824,129.0043927,STAIRS,YES,P1,60,CANDIDATE,"도로 polygon과 겹침, 15m 이내 계단 클러스터",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,0.00,3.77,100035913011C03910100000000009412,0.0,busan-road-polygon:164068,,7.5,RDQ006,34.9,crosswalk:753,공원주유소,false,158.2,public_toilet:909,북구문화예술회관,화장실,false,STC-1804,2,계단 후보 P1/P2 채택 후보,"https://map.kakao.com/link/map/35.2154824,129.0043927","https://map.kakao.com/link/roadview/35.2154824,129.0043927",POINT (129.0043927 35.2154824)
stairs:2003,북구,계단,35.2154224,129.0044140,STAIRS,YES,P1,60,CANDIDATE,"도로 polygon과 겹침, 15m 이내 계단 클러스터",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,0.00,4.78,100035913011C03910100000000009413,0.0,busan-road-polygon:168709,남해고속국도,38.3,RDQ006,37.1,crosswalk:753,공원주유소,false,151.7,public_toilet:909,북구문화예술회관,화장실,false,STC-1804,2,계단 후보 P1/P2 채택 후보,"https://map.kakao.com/link/map/35.2154224,129.0044140","https://map.kakao.com/link/roadview/35.2154224,129.0044140",POINT (129.0044140 35.2154224)
stairs:2023,북구,계단,35.2021689,128.9963553,STAIRS,YES,P1,60,CANDIDATE,도로 polygon과 겹침,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,0.00,22.60,100035816020C03910100000000009434,0.0,busan-road-polygon:160591,,8.0,RDQ006,186.5,crosswalk:722,구포대교입구삼거리,false,157.5,barrier_free_facility:6418,구포2동사무소,행정·공공기관,false,STC-1821,1,계단 후보 P1/P2 채택 후보,"https://map.kakao.com/link/map/35.2021689,128.9963553","https://map.kakao.com/link/roadview/35.2021689,128.9963553",POINT (128.9963553 35.2021689)
stairs:2045,북구,계단,35.2509348,129.0432261,STAIRS,YES,P1,55,CANDIDATE,"도로 polygon 5m 이내, 폭/면적 기준 큼",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,1.30,69.23,100035909092C03910100000000021499,1.3,busan-road-polygon:161947,,3.0,RDQ005,2497.5,crosswalk:621,대천주택앞,false,51.7,tourist_spot:172,화명수목원,관광지,false,STC-1841,1,계단 후보 P1/P2 채택 후보,"https://map.kakao.com/link/map/35.2509348,129.0432261","https://map.kakao.com/link/roadview/35.2509348,129.0432261",POINT (129.0432261 35.2509348)
stairs:2052,북구,계단,35.2137547,129.0382095,STAIRS,YES,P1,55,CANDIDATE,"도로 polygon 5m 이내, 폭/면적 기준 큼",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,3.00,52.48,100035913012C03910100000000021524,2.8,busan-road-polygon:167990,,1.5,RDQ005,93.5,crosswalk:760,만덕로타리,false,158.0,barrier_free_facility:6211,스타벅스,음식·카페,false,STC-1848,1,계단 후보 P1/P2 채택 후보,"https://map.kakao.com/link/map/35.2137547,129.0382095","https://map.kakao.com/link/roadview/35.2137547,129.0382095",POINT (129.0382095 35.2137547)
stairs:2062,북구,계단,35.2081607,129.0448739,STAIRS,YES,P1,55,CANDIDATE,"도로 polygon 5m 이내, 폭/면적 기준 큼, 15m 이내 계단 클러스터",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,3.00,15.03,100035913012C03910100000000021534,3.0,busan-road-polygon:167959,,3.0,RDQ006,666.0,crosswalk:604,신만덕사거리,false,245.1,barrier_free_facility:6196,해뜨락 요양병원,의료·보건,false,STC-1853,6,계단 후보 P1/P2 채택 후보,"https://map.kakao.com/link/map/35.2081607,129.0448739","https://map.kakao.com/link/roadview/35.2081607,129.0448739",POINT (129.0448739 35.2081607)
stairs:2056,북구,계단,35.2164239,129.0498558,STAIRS,YES,P1,55,CANDIDATE,"도로 polygon 5m 이내, 폭/면적 기준 큼",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,3.00,9.09,100035913012C03910100000000021528,3.6,busan-road-polygon:168251,,1.5,RDQ005,1071.4,crosswalk:760,만덕로타리,false,69.2,public_toilet:962,병풍사주차장,화장실,false,STC-1852,1,계단 후보 P1/P2 채택 후보,"https://map.kakao.com/link/map/35.2164239,129.0498558","https://map.kakao.com/link/roadview/35.2164239,129.0498558",POINT (129.0498558 35.2164239)
stairs:1999,북구,계단,35.2040581,128.9940672,STAIRS,YES,P1,55,CANDIDATE,"도로 polygon 5m 이내, 폭/면적 기준 큼",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,0.00,58.28,100035816020C03910100000000009409,4.7,busan-road-polygon:160661,,23.0,RDQ006,479.9,crosswalk:722,구포대교입구삼거리,false,78.4,public_toilet:1003,낙동강관리본부,화장실,false,STC-1801,1,계단 후보 P1/P2 채택 후보,"https://map.kakao.com/link/map/35.2040581,128.9940672","https://map.kakao.com/link/roadview/35.2040581,128.9940672",POINT (128.9940672 35.2040581)
stairs:1909,북구,계단,35.2140967,129.0264029,STAIRS,YES,P1,50,CANDIDATE,도로 polygon 5m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,0.00,3.13,100035913012C03910100000000008783,0.4,busan-road-polygon:162682,,3.0,RDQ006,191.7,crosswalk:654,광덕물산,false,163.1,barrier_free_facility:6221,날마다대박나는집 만덕점,음식·카페,false,STC-1720,1,계단 후보 P1/P2 채택 후보,"https://map.kakao.com/link/map/35.2140967,129.0264029","https://map.kakao.com/link/roadview/35.2140967,129.0264029",POINT (129.0264029 35.2140967)
stairs:1855,북구,화명푸르지오헤리센트,35.2382586,129.0174379,STAIRS,YES,P1,50,CANDIDATE,도로 polygon 5m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,0.00,4.78,100035913001C03910100000000008702,1.6,busan-road-polygon:167014,,14.0,RDQ006,300.1,crosswalk:549,화신중학교,false,181.8,public_toilet:941,북구 화명동 솔밭도서관 화장실,화장실,false,STC-1673,1,계단 후보 P1/P2 채택 후보,"https://map.kakao.com/link/map/35.2382586,129.0174379","https://map.kakao.com/link/roadview/35.2382586,129.0174379",POINT (129.0174379 35.2382586)
stairs:1860,북구,계단,35.2361094,129.0207070,STAIRS,YES,P1,50,CANDIDATE,도로 polygon 5m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,0.00,29.04,100035913001C03910100000000008710,1.7,busan-road-polygon:167011,,15.0,RDQ006,216.2,crosswalk:532,대우아파트앞,false,452.0,barrier_free_facility:6096,아이쿱생협 부산센터,음식·카페,false,STC-1678,1,계단 후보 P1/P2 채택 후보,"https://map.kakao.com/link/map/35.2361094,129.0207070","https://map.kakao.com/link/roadview/35.2361094,129.0207070",POINT (129.0207070 35.2361094)
stairs:1937,북구,덕천근린공원,35.2143650,129.0063489,STAIRS,YES,P1,50,CANDIDATE,도로 polygon 5m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,0.00,10.75,100035913011C03910100000000008824,1.7,busan-road-polygon:163956,,10.4,RDQ006,204.4,crosswalk:753,공원주유소,false,86.5,public_toilet:909,북구문화예술회관,화장실,false,STC-1745,1,계단 후보 P1/P2 채택 후보,"https://map.kakao.com/link/map/35.2143650,129.0063489","https://map.kakao.com/link/roadview/35.2143650,129.0063489",POINT (129.0063489 35.2143650)
stairs:1970,북구,계단,35.2072174,129.0107378,STAIRS,YES,P1,50,CANDIDATE,도로 polygon 5m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,0.00,9.18,100035913011C03910100000000008860,1.8,busan-road-polygon:164741,,7.1,RDQ006,137.0,crosswalk:617,한성아파트,false,206.2,barrier_free_facility:6310,사회복지법인 로뎀복지원,복지·돌봄,false,STC-1774,1,계단 후보 P1/P2 채택 후보,"https://map.kakao.com/link/map/35.2072174,129.0107378","https://map.kakao.com/link/roadview/35.2072174,129.0107378",POINT (129.0107378 35.2072174)
stairs:2001,북구,계단,35.2076537,129.0003067,STAIRS,YES,P1,50,CANDIDATE,도로 polygon 5m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,0.00,12.80,100035913011C03910100000000009411,2.3,busan-road-polygon:164433,,3.0,RDQ006,186.7,crosswalk:724,구포맨션,false,67.9,public_toilet:954,구포1치안센터,화장실,false,STC-1803,1,계단 후보 P1/P2 채택 후보,"https://map.kakao.com/link/map/35.2076537,129.0003067","https://map.kakao.com/link/roadview/35.2076537,129.0003067",POINT (129.0003067 35.2076537)
stairs:1994,북구,계단,35.2029919,129.0055316,STAIRS,YES,P1,50,CANDIDATE,도로 polygon 5m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,0.00,7.83,100035913011C03910100000000008898,2.7,busan-road-polygon:165096,,7.1,RDQ006,115.6,crosswalk:609,경혜여고,false,218.3,barrier_free_facility:6392,구포정형외과,복지·돌봄,false,STC-1797,1,계단 후보 P1/P2 채택 후보,"https://map.kakao.com/link/map/35.2029919,129.0055316","https://map.kakao.com/link/roadview/35.2029919,129.0055316",POINT (129.0055316 35.2029919)
stairs:1847,북구,계단,35.2383230,129.0165607,STAIRS,YES,P1,50,CANDIDATE,"도로 polygon 5m 이내, 15m 이내 계단 클러스터",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,0.00,7.31,100035913001C03910100000000008694,2.8,busan-road-polygon:167025,,6.0,RDQ006,220.7,crosswalk:549,화신중학교,false,124.6,public_toilet:941,북구 화명동 솔밭도서관 화장실,화장실,false,STC-1667,2,계단 후보 P1/P2 채택 후보,"https://map.kakao.com/link/map/35.2383230,129.0165607","https://map.kakao.com/link/roadview/35.2383230,129.0165607",POINT (129.0165607 35.2383230)
stairs:1931,북구,계단,35.2111756,129.0228543,STAIRS,YES,P1,50,CANDIDATE,도로 polygon 5m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,0.00,20.70,100035913011C03910100000000008818,3.0,busan-road-polygon:162853,,24.0,RDQ006,112.0,crosswalk:574,만덕벽산아파트,false,107.7,public_toilet:1000,라인주유소,화장실,false,STC-1739,1,계단 후보 P1/P2 채택 후보,"https://map.kakao.com/link/map/35.2111756,129.0228543","https://map.kakao.com/link/roadview/35.2111756,129.0228543",POINT (129.0228543 35.2111756)
stairs:1831,북구,계단,35.2413768,129.0191320,STAIRS,YES,P1,50,CANDIDATE,도로 polygon 5m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,0.00,5.42,100035913001C03910100000000008669,3.1,busan-road-polygon:166726,,13.0,RDQ006,65.5,crosswalk:621,대천주택앞,false,192.7,barrier_free_facility:6075,대천경로당,복지·돌봄,false,STC-1657,1,계단 후보 P1/P2 채택 후보,"https://map.kakao.com/link/map/35.2413768,129.0191320","https://map.kakao.com/link/roadview/35.2413768,129.0191320",POINT (129.0191320 35.2413768)
stairs:1930,북구,계단,35.2106439,129.0203029,STAIRS,YES,P1,50,CANDIDATE,도로 polygon 5m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,0.00,16.92,100035913011C03910100000000008817,3.2,busan-road-polygon:163205,,4.4,RDQ006,32.0,crosswalk:564,덕천은마아파트,false,253.6,public_toilet:997,덕천지소 화장실,화장실,false,STC-1738,1,계단 후보 P1/P2 채택 후보,"https://map.kakao.com/link/map/35.2106439,129.0203029","https://map.kakao.com/link/roadview/35.2106439,129.0203029",POINT (129.0203029 35.2106439)
stairs:1929,북구,계단,35.2100838,129.0167247,STAIRS,YES,P1,50,CANDIDATE,도로 polygon 5m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,0.00,21.58,100035913011C03910100000000008816,3.7,busan-road-polygon:164569,,20.4,RDQ006,68.8,crosswalk:613,덕천3동사무소,false,64.0,barrier_free_facility:6315,덕천3동 꽃동산경로당,복지·돌봄,false,STC-1737,1,계단 후보 P1/P2 채택 후보,"https://map.kakao.com/link/map/35.2100838,129.0167247","https://map.kakao.com/link/roadview/35.2100838,129.0167247",POINT (129.0167247 35.2100838)
stairs:1853,북구,계단,35.2383659,129.0162913,STAIRS,YES,P1,50,CANDIDATE,"도로 polygon 5m 이내, 15m 이내 계단 클러스터",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,0.00,7.59,100035913001C03910100000000008700,4.2,busan-road-polygon:167025,,6.0,RDQ006,195.8,crosswalk:549,화신중학교,false,115.0,public_toilet:941,북구 화명동 솔밭도서관 화장실,화장실,false,STC-1672,2,계단 후보 P1/P2 채택 후보,"https://map.kakao.com/link/map/35.2383659,129.0162913","https://map.kakao.com/link/roadview/35.2383659,129.0162913",POINT (129.0162913 35.2383659)
stairs:1926,북구,계단,35.2104190,129.0215737,STAIRS,YES,P1,50,CANDIDATE,도로 polygon 5m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,0.00,24.12,100035913011C03910100000000008813,4.2,busan-road-polygon:164552,,6.6,RDQ006,110.3,crosswalk:564,덕천은마아파트,false,251.3,public_toilet:1000,라인주유소,화장실,false,STC-1735,1,계단 후보 P1/P2 채택 후보,"https://map.kakao.com/link/map/35.2104190,129.0215737","https://map.kakao.com/link/roadview/35.2104190,129.0215737",POINT (129.0215737 35.2104190)
stairs:2024,북구,계단,35.2011078,128.9914430,STAIRS,YES,P1,50,CANDIDATE,"도로 polygon 5m 이내, 15m 이내 계단 클러스터",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,0.00,22.50,100035816020C03910100000000009448,4.2,busan-road-polygon:160795,,3.0,RDQ006,254.1,crosswalk:755,한중병원,false,173.3,public_toilet:1010,이십일세기구포셀프주유소,화장실,false,STC-1822,2,계단 후보 P1/P2 채택 후보,"https://map.kakao.com/link/map/35.2011078,128.9914430","https://map.kakao.com/link/roadview/35.2011078,128.9914430",POINT (128.9914430 35.2011078)
stairs:2026,북구,계단,35.2010454,128.9915844,STAIRS,YES,P1,50,CANDIDATE,"도로 polygon 5m 이내, 15m 이내 계단 클러스터",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,0.00,36.39,100035816020C03910100000000009452,4.4,busan-road-polygon:160796,,45.0,RDQ006,249.5,crosswalk:755,한중병원,false,171.0,public_toilet:1010,이십일세기구포셀프주유소,화장실,false,STC-1822,2,계단 후보 P1/P2 채택 후보,"https://map.kakao.com/link/map/35.2010454,128.9915844","https://map.kakao.com/link/roadview/35.2010454,128.9915844",POINT (128.9915844 35.2010454)
stairs:1936,북구,계단,35.2202003,129.0082565,STAIRS,YES,P1,50,CANDIDATE,도로 polygon 5m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,0.00,8.11,100035913011C03910100000000008823,5.0,busan-road-polygon:163580,,24.0,RDQ006,39.9,crosswalk:750,화명주공아파트정문,false,138.2,public_toilet:1013,광신석유직영 덕천주유소,화장실,false,STC-1744,1,계단 후보 P1/P2 채택 후보,"https://map.kakao.com/link/map/35.2202003,129.0082565","https://map.kakao.com/link/roadview/35.2202003,129.0082565",POINT (129.0082565 35.2202003)
stairs:2060,북구,해뜨락요양병원,35.2104349,129.0448907,STAIRS,YES,P2,45,CANDIDATE,"도로 polygon 20m 이내, 편의시설 50m 이내, 폭/면적 기준 큼",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,4.00,2.99,100035913012C03910100000000021532,7.6,busan-road-polygon:168201,,3.0,RDQ006,606.6,crosswalk:604,신만덕사거리,false,16.5,barrier_free_facility:6196,해뜨락 요양병원,의료·보건,true,STC-1856,1,계단 후보 P1/P2 채택 후보,"https://map.kakao.com/link/map/35.2104349,129.0448907","https://map.kakao.com/link/roadview/35.2104349,129.0448907",POINT (129.0448907 35.2104349)
stairs:1948,북구,계단,35.2097656,129.0098244,STAIRS,YES,P2,40,CANDIDATE,"도로 polygon 20m 이내, 편의시설 50m 이내",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,0.00,42.44,100035913011C03910100000000008838,6.3,busan-road-polygon:163912,,7.5,RDQ006,161.8,crosswalk:617,한성아파트,false,30.5,public_toilet:927,덕천생활체육공원 화장실,화장실,true,STC-1756,1,계단 후보 P1/P2 채택 후보,"https://map.kakao.com/link/map/35.2097656,129.0098244","https://map.kakao.com/link/roadview/35.2097656,129.0098244",POINT (129.0098244 35.2097656)
stairs:1867,북구,현충근린공원,35.2293408,129.0078809,STAIRS,YES,P2,40,CANDIDATE,"도로 polygon 20m 이내, 편의시설 50m 이내",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,0.00,42.90,100035913001C03910100000000008718,6.9,busan-road-polygon:163026,,21.0,RDQ006,43.7,crosswalk:588,화명2지구택지조성(5)(용수초교삼거리),false,21.1,public_toilet:872,현충공원 화장실,화장실,true,STC-1684,1,계단 후보 P1/P2 채택 후보,"https://map.kakao.com/link/map/35.2293408,129.0078809","https://map.kakao.com/link/roadview/35.2293408,129.0078809",POINT (129.0078809 35.2293408)
