placeId,name,category,address,point,providerPlaceId
11024,해마루아파트,ETC,부산광역시 수영구 수영로725번길 47,POINT(129.1163220 35.1683651),
11025,수영동 디온 플레이스,ETC,부산광역시 수영구 수영로 699,POINT(129.1158520 35.1678899),
11026,수영 엔스타 오피스텔,ETC,부산광역시 수영구 수영로 691-8,POINT(129.1156627 35.1681293),
11027,더 그레이스 센텀,ETC,부산광역시 수영구 수영로 691-3,POINT(129.1149742 35.1679995),
11028,천양수영골드타워1동,ETC,부산광역시 수영구 수영로725번길 56,POINT(129.1157300 35.1686251),
11029,센텀샤인빌,ETC,부산광역시 수영구 연수로415번길 19,POINT(129.1149289 35.1686908),
11030,초이스VILL,ETC,부산광역시 수영구 망미번영로52번길 111-6,POINT(129.1144713 35.1687777),
11031,유성빌,ETC,부산광역시 수영구 연수로401번길 16,POINT(129.1139792 35.1691513),
11032,수영유건코아텔2차,ETC,부산광역시 수영구 연수로401번길 20,POINT(129.1142406 35.1692692),
11033,이린비치하우스수영원룸,ETC,부산광역시 수영구 망미번영로52번길 111-11,POINT(129.1145137 35.1691097),
11034,리안,ETC,부산광역시 수영구 망미번영로52번길 104,POINT(129.1138558 35.1687988),
11035,엑스 젠 플레이스,ETC,부산광역시 수영구 연수로 403,POINT(129.1136566 35.1686847),
11036,파크뷰,ETC,부산광역시 수영구 망미번영로52번길 84,POINT(129.1130058 35.1693876),
11037,센텀스위트,ETC,부산광역시 수영구 망미번영로52번길 90,POINT(129.1130845 35.1692420),
11038,예솔빌리지,ETC,부산광역시 수영구 망미번영로70번길 106-14,POINT(129.1140267 35.1696273),
11039,더썬블루,ETC,부산광역시 수영구 연수로401번길 19,POINT(129.1138153 35.1694533),
11040,포루투나 빌딩,ETC,부산광역시 수영구 망미번영로52번길 87-29,POINT(129.1137917 35.1700101),
11041,세영시티빌,ETC,부산광역시 수영구 연수로391번길 22,POINT(129.1134333 35.1699276),
11042,세영카운티,ETC,부산광역시 수영구 망미번영로52번길 87-9,POINT(129.1134314 35.1697335),
11043,세영하이빌,ETC,부산광역시 수영구 망미번영로52번길 87-5,POINT(129.1133166 35.1696288),
11044,스카이빌,ETC,부산광역시 수영구 망미번영로52번길 81,POINT(129.1130914 35.1696312),
11045,우창빌리지,ETC,부산광역시 수영구 연수로391번길 16,POINT(129.1131378 35.1697602),
11046,대명쉐르빌,ETC,부산광역시 수영구 연수로379번길 6,POINT(129.1118808 35.1700043),
11047,더 골드빌,ETC,부산광역시 수영구 망미번영로52번길 49,POINT(129.1117698 35.1705481),
11048,웰컴하우스,ETC,부산광역시 수영구 망미번영로52번길 41-5,POINT(129.1114194 35.1708921),
11049,에코하임,ETC,부산광역시 수영구 망미번영로60번길 31,POINT(129.1111584 35.1716518),
11050,센텀 그레이스 아파트,ETC,부산광역시 수영구 수미로42번길 26,POINT(129.1147748 35.1724274),
11051,성도아트빌,ETC,부산광역시 수영구 구락로43번가길 37,POINT(129.1165191 35.1720173),
11052,성도아트빌,ETC,부산광역시 수영구 구락로43번가길 35,POINT(129.1166459 35.1719436),
11053,화현드림월드빌라,ETC,부산광역시 수영구 구락로 58-10,POINT(129.1184173 35.1728508),
11054,지정빌,ETC,부산광역시 수영구 구락로25번가길 3,POINT(129.1196855 35.1706860),
11055,수목하우스 라동,ETC,부산광역시 수영구 구락로16번길 4,POINT(129.1198782 35.1695720),
11056,수목하우스 다동,ETC,부산광역시 수영구 구락로16번길 8,POINT(129.1200336 35.1695478),
11057,수목하우스 나동,ETC,부산광역시 수영구 구락로16번길 10,POINT(129.1201881 35.1695250),
11058,수목하우스 가동,ETC,부산광역시 수영구 구락로16번길 14,POINT(129.1203661 35.1695318),
11059,수영강동원로얄듀크,ETC,부산광역시 수영구 수미로14번길 35,POINT(129.1117497 35.1722325),
11060,부산광역시 수영구민체육센터,TOURIST_SPOT,부산광역시 수영구 광남로257번길 12,POINT(129.1269382 35.1609452),
11061,민락동 복합커뮤니티센터(민락동 행정복지센터),PUBLIC_OFFICE,부산광역시 수영구 광안해변로295번길 20,POINT(129.1254464 35.1572221),
11062,센텀마린타워,ETC,부산광역시 수영구 광안해변로 433,POINT(129.1292186 35.1600998),
11063,광안해수월드,ETC,부산광역시 수영구 광안해변로370번길 7,POINT(129.1335564 35.1558783),
11064,수변공원(2호) 공중화장실,ETC,부산광역시 수영구 민락수변로 129,POINT(129.1344204 35.1554869),
11065,동남빌딩,FOOD_CAFE,부산광역시 수영구 광안해변로344번길 9-11,POINT(129.1312736 35.1555216),
11066,비케이빌딩,FOOD_CAFE,부산광역시 수영구 민락수변로 109,POINT(129.1324397 35.1548046),
11067,호텔AG405,ACCOMMODATION,부산광역시 수영구 민락수변로 141,POINT(129.1346235 35.1564741),
11068,민락동 해저도시,FOOD_CAFE,부산광역시 수영구 광안해변로 362,POINT(129.1323280 35.1558783),
11069,민락동 근린생활시설(행복주차장),ETC,부산광역시 수영구 광안해변로358번길 13,POINT(129.1322266 35.1553987),
11070,SC빌딩,ETC,부산광역시 수영구 광안해변로358번길 17-19,POINT(129.1330312 35.1556431),
11071,해수월드2,FOOD_CAFE,부산광역시 수영구 광안해변로370번길 9-6,POINT(129.1336903 35.1554902),
11072,여빈,FOOD_CAFE,부산광역시 수영구 민락수변로 127-7,POINT(129.1339802 35.1554666),
11073,도산 어린이집,ETC,부산광역시 수영구 무학로63번길 5,POINT(129.1205034 35.1614382),
11074,성진빌딩인근주차장,ETC,부산광역시 수영구 민락본동로11번길 37,POINT(129.1265995 35.1573010),
11075,GH빌딩,ETC,부산광역시 수영구 감포로 18,POINT(129.1205729 35.1602130),
11076,민락동 어린이집,ETC,부산광역시 수영구 민락로34번길 31-5,POINT(129.1229506 35.1585700),
11077,사랑가득 어린이집,ETC,부산광역시 수영구 민락로33번길 4,POINT(129.1211349 35.1580692),
11078,광안샤인B/D,FOOD_CAFE,부산광역시 수영구 광안해변로 239,POINT(129.1201127 35.1547791),
11079,봉전광안빌딩,FOOD_CAFE,부산광역시 수영구 광안해변로 241,POINT(129.1202624 35.1548238),
11080,민락빌딩,ETC,부산광역시 수영구 민락수변로7번길 30,POINT(129.1253389 35.1554203),
11081,수정궁,FOOD_CAFE,부산광역시 수영구 민락수변로 25,POINT(129.1245185 35.1535562),
11082,베스트루이스해밀턴 호텔 광안점,ACCOMMODATION,부산광역시 수영구 광안해변로 276,POINT(129.1239997 35.1556035),
11083,민락타운주차장,ETC,부산광역시 수영구 민락수변로7번길 7,POINT(129.1240652 35.1554083),
11084,광안신호주차타워,ETC,부산광역시 수영구 광안로 59-7,POINT(129.1190155 35.1552155),
11085,TWIN-SQUARE,ETC,부산광역시 수영구 무학로 73,POINT(129.1218855 35.1615318),
11086,백산실버홈,WELFARE,부산광역시 수영구 무학로69번길 60,POINT(129.1206088 35.1639792),
11087,경로당,WELFARE,부산광역시 수영구 광안로61번나길 6-19,POINT(129.1201803 35.1557253),
11088,너울어린이공원 주거지전용주차장,ETC,부산광역시 수영구 무학로69번길 98,POINT(129.1200918 35.1655563),
11089,리버사이드,ETC,부산광역시 수영구 민락본동로 29,POINT(129.1283457 35.1592610),
11090,광안리 미소드리움,ETC,부산광역시 수영구 민락본동로19번길 19-3,POINT(129.1279170 35.1581503),
11091,선경빌,ETC,부산광역시 수영구 광남로258번길 37,POINT(129.1277887 35.1580726),
11092,힐링 골든뷰,ETC,부산광역시 수영구 민락본동로11번길 10,POINT(129.1279859 35.1579909),
11093,참편한 누리아띠,ETC,부산광역시 수영구 민락본동로11번길 22,POINT(129.1273086 35.1577786),
11094,펠리시티,ETC,부산광역시 수영구 민락본동로11번길 30,POINT(129.1269627 35.1576608),
11095,더코아빌투,ETC,부산광역시 수영구 민락본동로19번길 27-2,POINT(129.1272847 35.1580147),
11096,금토아파텔II,ETC,부산광역시 수영구 광남로257번길 5,POINT(129.1266483 35.1600060),
11097,홍익라이프(나동),ETC,부산광역시 수영구 광남로 251,POINT(129.1261901 35.1596599),
11098,금토아파텔,ETC,부산광역시 수영구 광남로 247-4,POINT(129.1259371 35.1595702),
11099,병산프리덤,ETC,부산광역시 수영구 민락본동로27번길 64,POINT(129.1252081 35.1581780),
11100,드림캐슬A,ETC,부산광역시 수영구 민락본동로31번길 61,POINT(129.1251176 35.1584755),
11101,더폼하우스,ETC,부산광역시 수영구 민락본동로11번길 42,POINT(129.1262931 35.1574477),
11102,이한팔라티움,ETC,부산광역시 수영구 민락로6번길 54,POINT(129.1251312 35.1572684),
11103,천광O/T,ETC,부산광역시 수영구 광안해변로295번길 53,POINT(129.1246576 35.1587554),
11104,민락동 다세대주택,ETC,부산광역시 수영구 민락로34번길 49,POINT(129.1239793 35.1585116),
11105,행복타운아파트,ETC,부산광역시 수영구 광남로223번길 8,POINT(129.1234263 35.1593332),
11106,팰리시티,ETC,부산광역시 수영구 감포로12번길 41-7,POINT(129.1226297 35.1602650),
11107,율전아트텔,ETC,부산광역시 수영구 감포로12번길 41-3,POINT(129.1226496 35.1600629),
11108,더홈빌라,ETC,부산광역시 수영구 감포로12번길 41-10,POINT(129.1228243 35.1603001),
11109,센텀비치푸르지오,ETC,부산광역시 수영구 광안해변로 418,POINT(129.1315179 35.1599862),
11110,롯데캐슬자이언트,ETC,부산광역시 수영구 광안해변로 386,POINT(129.1325683 35.1582248),
11111,민락동일천베스파,FOOD_CAFE,부산광역시 수영구 광안해변로 348,POINT(129.1307191 35.1555460),
11112,베네치아 빌딩,FOOD_CAFE,부산광역시 수영구 광안해변로344번길 17-3,POINT(129.1308455 35.1551346),
11113,나경크리스탈 타워,FOOD_CAFE,부산광역시 수영구 광안해변로344번길 17-22,POINT(129.1319733 35.1550417),
11114,호원빌딩,FOOD_CAFE,부산광역시 수영구 광안해변로358번길 6,POINT(129.1317480 35.1557953),
11115,코지코너,FOOD_CAFE,부산광역시 수영구 광안해변로358번길 8,POINT(129.1317975 35.1556241),
11116,월드비치빌,ETC,부산광역시 수영구 광안해변로344번길 9-15,POINT(129.1315249 35.1555851),
11117,세진B/D,ETC,부산광역시 수영구 광안해변로344번길 9-3,POINT(129.1307710 35.1553654),
11118,마린리치,ETC,부산광역시 수영구 광안해변로344번길 17-5,POINT(129.1310305 35.1551800),
11119,마린리치2,ETC,부산광역시 수영구 광안해변로344번길 17-9,POINT(129.1312005 35.1552188),
11120,나포리B/D,ETC,부산광역시 수영구 광안해변로344번길 17-11,POINT(129.1313657 35.1552804),
11121,수변PLAZA,ETC,부산광역시 수영구 광안해변로344번길 17-17,POINT(129.1315362 35.1553147),
11122,씨플렉스,ETC,부산광역시 수영구 광안해변로358번길 14,POINT(129.1318685 35.1553818),
11123,바다산책프라자,FOOD_CAFE,부산광역시 수영구 민락수변로 105,POINT(129.1320694 35.1547335),
11124,밀레니엄프라자,ETC,부산광역시 수영구 민락수변로 103,POINT(129.1318228 35.1547951),
11125,골든뷰,FOOD_CAFE,부산광역시 수영구 민락수변로 125,POINT(129.1340774 35.1552546),
11126,민락어민활어직판장,ETC,부산광역시 수영구 광안해변로312번길 60,POINT(129.1278636 35.1542158),
11127,동인코지룸Ⅲ,ETC,부산광역시 수영구 민락본동로 12-5,POINT(129.1289253 35.1577945),
11128,서희스타힐스 센텀프리모,ETC,부산광역시 수영구 광안해변로 311,POINT(129.1274338 35.1573316),
11129,센티움시티 6차,ETC,부산광역시 수영구 무학로63번길 124,POINT(129.1189476 35.1666222),
11130,햇님빌,ETC,부산광역시 수영구 무학로63번길 85,POINT(129.1193522 35.1648680),
11131,아프리카,ETC,부산광역시 수영구 무학로63번길 65,POINT(129.1196757 35.1639747),
11132,부성팰리스텔,ETC,부산광역시 수영구 감포로 72,POINT(129.1189618 35.1647888),
11133,백산타워빌라,ETC,부산광역시 수영구 무학로63번길 82,POINT(129.1196790 35.1647903),
11134,리치빌,ETC,부산광역시 수영구 감포로60번길 8,POINT(129.1195251 35.1637577),
11135,대원리치빌,ETC,부산광역시 수영구 무학로63번길 15,POINT(129.1203391 35.1618851),
11136,미르마루,ETC,부산광역시 수영구 무학로64번길 14-1,POINT(129.1206917 35.1606110),
11137,금샘하이클래스2차,ETC,부산광역시 수영구 무학로64번길 26,POINT(129.1209650 35.1600960),
11138,더 코아(The Core),ETC,부산광역시 수영구 광남로223번길 19,POINT(129.1230537 35.1598403),
11139,편안세상,ETC,부산광역시 수영구 감포로8번길 18,POINT(129.1216095 35.1591911),
11140,토마토캐슬,ETC,부산광역시 수영구 민락로34번길 11,POINT(129.1219091 35.1583596),
11141,금토그랑프리빌,ETC,부산광역시 수영구 광남로 222,POINT(129.1230953 35.1586515),
11142,럭스빌,ETC,부산광역시 수영구 민락로14번길 21,POINT(129.1225544 35.1574847),
11143,이즈타운,ETC,부산광역시 수영구 민락로6번길 26,POINT(129.1239117 35.1565813),
11144,채플힐,ETC,부산광역시 수영구 민락로6번길 16,POINT(129.1234927 35.1562953),
11145,해링턴 타워 광안디오션,ETC,부산광역시 수영구 광안해변로284번길 38,POINT(129.1251019 35.1539438),
11146,드림팰리스,ETC,부산광역시 수영구 광안해변로295번길 3,POINT(129.1255916 35.1566275),
11147,부일그린빌,ETC,부산광역시 수영구 민락본동로11번길 83,POINT(129.1243793 35.1564426),
11148,민락동 센텀메르빌 아파트,ETC,부산광역시 수영구 광안해변로 446,POINT(129.1298928 35.1610705),
11149,부산 더샵 센텀포레,ETC,부산광역시 수영구 수영로 776,POINT(129.1220390 35.1665132),
11150,민락동 신화하니엘 그린시티 공동주택,ETC,부산광역시 수영구 민락본동로 7,POINT(129.1281405 35.1577070),
11151,e편한세상 광안비치,ETC,부산광역시 수영구 민락수변로7번길 60,POINT(129.1265222 35.1555180),
11152,센텀비스타동원2차,ETC,부산광역시 수영구 무학로63번길 142,POINT(129.1189716 35.1674751),
11153,센텀비스타동원,WELFARE,부산광역시 수영구 수영로 754,POINT(129.1208004 35.1672489),
11154,e편한세상 오션테라스 1단지,ETC,부산광역시 수영구 광안해변로326번길 10,POINT(129.1286838 35.1560923),
11155,e편한세상 오션테라스 2단지,ETC,부산광역시 수영구 광안해변로326번길 9,POINT(129.1292321 35.1561273),
11156,e편한세상 오션테라스 4단지,ETC,부산광역시 수영구 광안해변로326번길 31,POINT(129.1296294 35.1553353),
11157,e편한세상 오션테라스 3단지,ETC,부산광역시 수영구 광안해변로326번길 32,POINT(129.1289594 35.1551773),
11158,프라임메디컬 주차빌딩,ETC,부산광역시 수영구 수영로702번길 42,POINT(129.1178585 35.1666441),
11159,케이메디타워,HEALTHCARE,부산광역시 수영구 수영로 654,POINT(129.1147358 35.1640140),
11160,혜원빌딩,ETC,부산광역시 수영구 수영로 632,POINT(129.1143181 35.1619947),
11161,호암,ETC,부산광역시 수영구 수영로 610,POINT(129.1139078 35.1600905),
11162,농협은행주식회사광안동지점,ETC,부산광역시 수영구 광남로 195,POINT(129.1202908 35.1582864),
11163,MK메디컬,ETC,부산광역시 수영구 수영로 586,POINT(129.1135557 35.1578874),
11164,새싹어린이집,ETC,부산광역시 수영구 수영로594번길 22-1,POINT(129.1145216 35.1584296),
11165,한바다중학교,ETC,부산광역시 수영구 광안로21번가길 57,POINT(129.1176119 35.1572924),
11166,상생빌딩,ETC,부산광역시 수영구 광안로 49-1,POINT(129.1178088 35.1552749),
11167,한국SGI수영문화회관,ETC,부산광역시 수영구 수영로554번길 85,POINT(129.1170218 35.1543171),
11168,광남지구대,PUBLIC_OFFICE,부산광역시 수영구 수영로554번길 52,POINT(129.1152145 35.1543171),
11169,아미가비치,ETC,부산광역시 수영구 광남로83번길 17,POINT(129.1130964 35.1500773),
11170,서울깍두기,FOOD_CAFE,부산광역시 수영구 광남로142번길 9,POINT(129.1179491 35.1538775),
11171,두올,ETC,부산광역시 수영구 광남로 124-1,POINT(129.1166205 35.1526030),
11172,HOTEL CENTRALBAY,ACCOMMODATION,부산광역시 수영구 광안해변로 189,POINT(129.1164362 35.1514799),
11173,누리호스텔,ACCOMMODATION,부산광역시 수영구 남천바다로33번길 86,POINT(129.1166310 35.1517315),
11174,수영구 생태 공중화장실,ETC,부산광역시 수영구 남천바다로33번길 77,POINT(129.1161343 35.1515426),
11175,브이관광호텔,ACCOMMODATION,부산광역시 수영구 남천바다로33번길 51,POINT(129.1154077 35.1506596),
11176,흥해참치,FOOD_CAFE,부산광역시 수영구 감포로 95,POINT(129.1178873 35.1669024),
11177,성분도 은혜의 집,HEALTHCARE,부산광역시 수영구 수영로 501,POINT(129.1108206 35.1507440),
11178,대한예수교장로회광안중앙교회,ETC,부산광역시 수영구 수영로545번가길 14-17,POINT(129.1106514 35.1540766),
11179,광안동 491-10 의료시설 (의료법인선우재단수영한서병원),HEALTHCARE,부산광역시 수영구 수영로 615,POINT(129.1128819 35.1610469),
11180,이시영씨근생및주택,FOOD_CAFE,부산광역시 수영구 광일로 23-1,POINT(129.1114043 35.1621875),
11181,S.R빌딩,HEALTHCARE,부산광역시 수영구 광일로 28,POINT(129.1111745 35.1624982),
11182,광안동 하나님의교회세계복음선교협회,ETC,부산광역시 수영구 수영로 562,POINT(129.1130864 35.1558455),
11183,광안2동 주민자치센터,PUBLIC_OFFICE,부산광역시 수영구 광안로16번길 22,POINT(129.1138318 35.1557622),
11184,백세병원,HEALTHCARE,부산광역시 수영구 광일로43번길 25,POINT(129.1092386 35.1614647),
11185,광안동 업무시설,ETC,부산광역시 수영구 광일로29번길 68,POINT(129.1104186 35.1593899),
11186,캠코직원생활관,ACCOMMODATION,부산광역시 수영구 장대골로 45,POINT(129.1082002 35.1592994),
11187,송광오피스텔,ETC,부산광역시 수영구 수영로607번길 14,POINT(129.1127448 35.1601931),
11188,제이비 클래식 빌딩,ETC,부산광역시 수영구 장대골로 41,POINT(129.1089720 35.1591982),
11189,강남사우나,ETC,부산광역시 수영구 광서로 33,POINT(129.1108619 35.1643647),
11190,수영초등학교,ETC,부산광역시 수영구 광서로16번길 33,POINT(129.1120849 35.1661232),
11191,수영중학교,ETC,부산광역시 수영구 호암로 38,POINT(129.1097243 35.1567974),
11192,광안남교회,ETC,부산광역시 수영구 수영로587번길 40,POINT(129.1102364 35.1588699),
11193,작은천사 어린이집,ETC,부산광역시 수영구 장대골로27번길 10,POINT(129.1103807 35.1588276),
11194,광안동 737-5 문화및집회시설 (광안은혜교회조홍태),ETC,부산광역시 수영구 광일로29번길 63,POINT(129.1108123 35.1595855),
11195,홀트아동복지회 부산복지센터,WELFARE,부산광역시 수영구 장대골로 20-5,POINT(129.1110292 35.1593486),
11196,수영구 육아종합지원센터,ETC,부산광역시 수영구 장대골로 20-14,POINT(129.1115128 35.1596987),
11197,지우메디팰리스,HEALTHCARE,부산광역시 수영구 수영로 577,POINT(129.1127185 35.1573344),
11198,광안동유림주상복합부설주차장A동,ETC,부산광역시 수영구 장대골로7번길 46,POINT(129.1118349 35.1569376),
11199,가나안요양병원,HEALTHCARE,부산광역시 수영구 수영로 563-1,POINT(129.1124117 35.1561718),
11200,광안중학교,ETC,부산광역시 수영구 연수로310번길 127(광안동),POINT(129.1049195 35.1682232),
11201,동수영중학교,ETC,부산광역시 수영구 광서로 74,POINT(129.1036602 35.1645690),
11202,거창맷돌 수영점,FOOD_CAFE,부산광역시 수영구 연수로 384,POINT(129.1114631 35.1694890),
11203,동일의료재단 수영나라요양병원,ETC,부산광역시 수영구 연수로404번길 6,POINT(129.1128811 35.1684554),
11204,상쾌한 빌딩,HEALTHCARE,부산광역시 수영구 연수로 406,POINT(129.1134707 35.1682066),
11205,해인빌딩,HEALTHCARE,부산광역시 수영구 수영로 671,POINT(129.1144779 35.1657572),
11206,"수영구어린이도서관,광안노인복지관 및 수영구 장애인복지관",TOURIST_SPOT,부산광역시 수영구 장대골로 75-8,POINT(129.1048675 35.1595681),
11207,수영구 청소년문화의집,TOURIST_SPOT,부산광역시 수영구 수영로521번길 77,POINT(129.1074595 35.1529382),
11208,천체투영관,TOURIST_SPOT,부산광역시 수영구 황령산로 156,POINT(129.1029097 35.1552421),
11209,통나무집,TOURIST_SPOT,부산광역시 수영구 황령산로 156,POINT(129.1029097 35.1552421),
11210,에이스센텀빌리지,ETC,부산광역시 수영구 감포로102번길 11,POINT(129.1185020 35.1678093),
11211,더 폼타워,ETC,부산광역시 수영구 무학로9번길 141,POINT(129.1175329 35.1674917),
11212,프라임메디컬 빌딩,FOOD_CAFE,부산광역시 수영구 수영로 710-1,POINT(129.1172284 35.1676931),
11213,에이스센텀스카이뷰,ETC,부산광역시 수영구 수영로702번길 10,POINT(129.1161708 35.1671602),
11214,수영메디세움,HEALTHCARE,부산광역시 수영구 수영로 690-5,POINT(129.1158478 35.1670313),
11215,일성센텀스카이뷰,ETC,부산광역시 수영구 수영로680번길 9,POINT(129.1155918 35.1665515),
11216,지산골드,ETC,부산광역시 수영구 수영로680번길 33,POINT(129.1168274 35.1663603),
11217,부일 센텀 스카이,ETC,부산광역시 수영구 수영로680번길 27-5,POINT(129.1164920 35.1664393),
11218,우성캐슬,ETC,부산광역시 수영구 수영로680번길 23,POINT(129.1162993 35.1663888),
11219,부일 센텀 스타,ETC,부산광역시 수영구 수영로680번길 27-6,POINT(129.1166682 35.1664841),
11220,팰리스,ETC,부산광역시 수영구 수영로680번길 29,POINT(129.1166631 35.1663393),
11221,부일스타리움,ETC,부산광역시 수영구 무학로21번길 105,POINT(129.1170463 35.1663499),
11222,흑석사랑채,ETC,부산광역시 수영구 무학로9번길 100,POINT(129.1159159 35.1661760),
11223,한집시티빌,ETC,부산광역시 수영구 수영로680번길 32-5,POINT(129.1167120 35.1659250),
11224,피노키오,ETC,부산광역시 수영구 수영로674번길 17-5,POINT(129.1166036 35.1658407),
11225,트라움하우스 14차,ETC,부산광역시 수영구 수영로674번길 17-3,POINT(129.1165624 35.1656998),
11226,위너스빌,ETC,부산광역시 수영구 수영로680번길 34,POINT(129.1168552 35.1660822),
11227,센텀캐슬B,ETC,부산광역시 수영구 수영로674번길 3,POINT(129.1159831 35.1659164),
11228,흑석뜨란채,ETC,부산광역시 수영구 수영로680번길 20,POINT(129.1160561 35.1661562),
11229,흑석푸른마을,ETC,부산광역시 수영구 무학로9번길 96,POINT(129.1159460 35.1660214),
11230,센텀 디아이 리더스,ETC,부산광역시 수영구 수영로680번길 6,POINT(129.1152998 35.1663204),
11231,리더엘스타,ETC,부산광역시 수영구 무학로21번길 77-10,POINT(129.1163974 35.1652302),
11232,JM HOUSE,ETC,부산광역시 수영구 수영로674번길 16-6,POINT(129.1164748 35.1653129),
11233,라온하우스,ETC,부산광역시 수영구 수영로666번길 17,POINT(129.1157034 35.1651590),
11234,광안브라운하우스,ETC,부산광역시 수영구 수영로666번길 21-11,POINT(129.1159221 35.1654609),
11235,월드하우스,ETC,부산광역시 수영구 수영로666번길 25-7,POINT(129.1160973 35.1653172),
11236,골드시티,ETC,부산광역시 수영구 수영로666번길 21-6,POINT(129.1160713 35.1652180),
11237,남경베르빌,ETC,부산광역시 수영구 수영로666번길 21-5,POINT(129.1158745 35.1652379),
11238,푸른주택,ETC,부산광역시 수영구 수영로666번길 23,POINT(129.1160417 35.1650973),
11239,아델하우스,ETC,부산광역시 수영구 수영로666번길 27,POINT(129.1162244 35.1650644),
11240,센티움시티 8차,ETC,부산광역시 수영구 수영로666번길 29,POINT(129.1163631 35.1650590),
11241,리더엘파크,ETC,부산광역시 수영구 무학로21번길 77-4,POINT(129.1166183 35.1651902),
11242,트라움하우스 16차,ETC,부산광역시 수영구 수영로674번길 32-4,POINT(129.1172414 35.1653352),
11243,해오름,ETC,부산광역시 수영구 수영로660번길 14,POINT(129.1161595 35.1642467),
11244,그린홈,ETC,부산광역시 수영구 수영로660번길 6,POINT(129.1157244 35.1643153),
11245,홍재원룸,ETC,부산광역시 수영구 수영로660번길 8,POINT(129.1158461 35.1642971),
11246,그린하우스,ETC,부산광역시 수영구 수영로652번길 19,POINT(129.1156045 35.1638837),
11247,파크빌,ETC,부산광역시 수영구 수영로666번길 32-1,POINT(129.1165338 35.1648530),
11248,천보빌,ETC,부산광역시 수영구 수영로666번길 38,POINT(129.1167163 35.1648229),
11249,케이 스카이 뷰,ETC,부산광역시 수영구 무학로21번길 65,POINT(129.1166631 35.1645476),
11250,우호 윌러스빌,ETC,부산광역시 수영구 무학로9번길 68-7,POINT(129.1159973 35.1647560),
11251,풀하우스,ETC,부산광역시 수영구 수영로666번길 26,POINT(129.1160837 35.1648837),
11252,부일스톤캐슬,ETC,부산광역시 수영구 수영로660번길 17-3,POINT(129.1162493 35.1645536),
11253,투킹스턴,ETC,부산광역시 수영구 무학로9번길 64,POINT(129.1155898 35.1646030),
11254,캐슬하우스,ETC,부산광역시 수영구 수영로666번길 20,POINT(129.1158381 35.1649311),
11255,더 파티하우스,ETC,부산광역시 수영구 무학로9번길 72,POINT(129.1156825 35.1649540),
11256,광안동 97-28 공동주택 (남덕관),ETC,부산광역시 수영구 무학로9번길 70,POINT(129.1156270 35.1648411),
11257,시티캐슬A,ETC,부산광역시 수영구 무학로9번길 68-3,POINT(129.1157467 35.1648339),
11258,시티캐슬B,ETC,부산광역시 수영구 무학로9번길 68-5,POINT(129.1158490 35.1648186),
11259,수영역 삼정그린코아 더시티,ETC,부산광역시 수영구 수영로666번길 6,POINT(129.1151471 35.1649474),
11260,호텔형킹스턴파크,ETC,부산광역시 수영구 무학로9번길 59,POINT(129.1152350 35.1644550),
11261,반도캐슬,ETC,부산광역시 수영구 무학로9번길 65,POINT(129.1153497 35.1646970),
11262,정원센텀뷰,ETC,부산광역시 수영구 수영로652번길 6,POINT(129.1148427 35.1637227),
11263,광안파밀리에,ETC,부산광역시 수영구 수영로642번길 9,POINT(129.1148601 35.1629771),
11264,서준빌,ETC,부산광역시 수영구 수영로652번길 34,POINT(129.1163086 35.1635157),
11265,씨티빌,ETC,부산광역시 수영구 수영로646번길 7,POINT(129.1156737 35.1633471),
11266,해솔빌,ETC,부산광역시 수영구 무학로9번길 38,POINT(129.1153430 35.1634676),
11267,전원 티파니빌,ETC,부산광역시 수영구 수영로646번길 1,POINT(129.1153229 35.1633640),
11268,보람빌리지,ETC,부산광역시 수영구 수영로646번길 14,POINT(129.1158495 35.1630301),
11269,광안파크뷰,ETC,부산광역시 수영구 수영로646번길 16,POINT(129.1160169 35.1630599),
11270,푸른마을,ETC,부산광역시 수영구 무학로21번길 31,POINT(129.1163527 35.1630476),
11271,넘버원빌,ETC,부산광역시 수영구 수영로646번길 6,POINT(129.1154832 35.1631389),
11272,아트하우스,ETC,부산광역시 수영구 수영로646번길 4,POINT(129.1153670 35.1631626),
11273,골든하우스,ETC,부산광역시 수영구 무학로9번길 32,POINT(129.1152591 35.1631760),
11274,화이트캐슬,ETC,부산광역시 수영구 수영로642번길 25,POINT(129.1156779 35.1628786),
11275,트라움하우스빌,ETC,부산광역시 수영구 수영로642번길 51,POINT(129.1171023 35.1626296),
11276,골든리치,ETC,부산광역시 수영구 수영로642번길 43,POINT(129.1166876 35.1626975),
11277,명성타워빌,ETC,부산광역시 수영구 수영로642번길 41,POINT(129.1165312 35.1627117),
11278,올리브하우스,ETC,부산광역시 수영구 수영로642번길 53,POINT(129.1172512 35.1626069),
11279,까사엘,ETC,부산광역시 수영구 수영로642번길 57,POINT(129.1174411 35.1625863),
11280,햇살하우스,ETC,부산광역시 수영구 수영로646번길 48,POINT(129.1176500 35.1628564),
11281,모르하우스,ETC,부산광역시 수영구 무학로33번길 29,POINT(129.1176274 35.1627423),
11282,월드하우스,ETC,부산광역시 수영구 무학로33번길 25,POINT(129.1175910 35.1625565),
11283,혜신클라우드,ETC,부산광역시 수영구 수영로646번길 43,POINT(129.1175833 35.1631013),
11284,광안골든캐슬,ETC,부산광역시 수영구 수영로646번길 27,POINT(129.1166419 35.1632198),
