place_key,source_dataset,source_place_id,place_name,ui_category,raw_category,source_category,category_source,category_match_method,is_adopted_category,district_gu,address,point_wkt,latitude,longitude,provider_place_id,public_facility_type,public_facility_id,public_facility_name,public_facility_address,accessibility_count,accessibility_type_codes,accessibility_type_labels
place:13087,erd_ready,13087,정관신도시 휴먼시아2단지,기타,ETC,ETC,erd_v3_policy,erd_ready,true,기장군,부산광역시 기장군 정관읍 정관2로 24,POINT(129.1631359 35.3325668),35.3325668,129.1631359,,,,,,5,ramp|accessibleEntrance|elevator|accessibleToilet|stepFree,경사로|접근 가능 출입구|엘리베이터|장애인 화장실|단차 없음
place:13088,erd_ready,13088,정관 동일스위트 2차,기타,ETC,ETC,erd_v3_policy,erd_ready,true,기장군,부산광역시 기장군 정관읍 정관3로 23,POINT(129.1652989 35.3284798),35.3284798,129.1652989,,,,,,6,ramp|accessibleEntrance|elevator|accessibleToilet|accessibleParking|stepFree,경사로|접근 가능 출입구|엘리베이터|장애인 화장실|장애인 주차장|단차 없음
place:13089,erd_ready,13089,전진하는교회,기타,ETC,ETC,erd_v3_policy,erd_ready,true,기장군,부산광역시 기장군 정관읍 정관중앙로 158-1,POINT(129.1835805 35.3305221),35.3305221,129.1835805,,,,,,3,ramp|accessibleEntrance|stepFree,경사로|접근 가능 출입구|단차 없음
place:13090,erd_ready,13090,정관읍교육행복센터,공공기관,PUBLIC_OFFICE,PUBLIC_OFFICE,erd_v3_policy,erd_ready,true,기장군,부산광역시 기장군 정관읍 용수로 4,POINT(129.1802917 35.3255025),35.3255025,129.1802917,,,,,,7,ramp|accessibleEntrance|elevator|accessibleToilet|accessibleParking|stepFree|guidanceFacility,경사로|접근 가능 출입구|엘리베이터|장애인 화장실|장애인 주차장|단차 없음|안내 설비
place:13091,erd_ready,13091,피터팬유치원,기타,ETC,ETC,erd_v3_policy,erd_ready,true,기장군,부산광역시 기장군 정관읍 가동옛길 37,POINT(129.1790794 35.3315731),35.3315731,129.1790794,,,,,,4,ramp|accessibleEntrance|accessibleToilet|stepFree,경사로|접근 가능 출입구|장애인 화장실|단차 없음
place:13092,erd_ready,13092,옥스퍼드어린이집,기타,ETC,ETC,erd_v3_policy,erd_ready,true,기장군,부산광역시 기장군 정관읍 가동옛길 15,POINT(129.1814517 35.3310438),35.3310438,129.1814517,,,,,,4,ramp|accessibleEntrance|accessibleToilet|stepFree,경사로|접근 가능 출입구|장애인 화장실|단차 없음
place:13093,erd_ready,13093,일반음식점,음식·카페,FOOD_CAFE,FOOD_CAFE,erd_v3_policy,erd_ready,true,기장군,부산광역시 기장군 정관읍 병산로 117,POINT(129.1777972 35.3407979),35.3407979,129.1777972,,,,,,3,ramp|accessibleEntrance|stepFree,경사로|접근 가능 출입구|단차 없음
place:13094,erd_ready,13094,기장장애인복지관,복지·돌봄,WELFARE,WELFARE,erd_v3_policy,erd_ready,true,기장군,부산광역시 기장군 정관읍 병산로 42-15,POINT(129.1735090 35.3364326),35.3364326,129.1735090,,,,,,6,ramp|accessibleEntrance|elevator|accessibleToilet|stepFree|guidanceFacility,경사로|접근 가능 출입구|엘리베이터|장애인 화장실|단차 없음|안내 설비
place:13095,erd_ready,13095,한성복지재단 장애인요양원,복지·돌봄,WELFARE,WELFARE,erd_v3_policy,erd_ready,true,기장군,부산광역시 기장군 정관읍 병산로 42-18,POINT(129.1734861 35.3360877),35.3360877,129.1734861,,,,,,4,ramp|accessibleEntrance|elevator|stepFree,경사로|접근 가능 출입구|엘리베이터|단차 없음
place:13096,erd_ready,13096,숲속나라유치원,기타,ETC,ETC,erd_v3_policy,erd_ready,true,기장군,부산광역시 기장군 정관읍 산막길 46-28,POINT(129.1729533 35.3354872),35.3354872,129.1729533,,,,,,4,ramp|accessibleEntrance|accessibleToilet|stepFree,경사로|접근 가능 출입구|장애인 화장실|단차 없음
place:13097,erd_ready,13097,아이숲유치원,기타,ETC,ETC,erd_v3_policy,erd_ready,true,기장군,부산광역시 기장군 정관읍 병산로 24,POINT(129.1718470 35.3361694),35.3361694,129.1718470,,,,,,4,ramp|accessibleEntrance|accessibleToilet|stepFree,경사로|접근 가능 출입구|장애인 화장실|단차 없음
place:13098,erd_ready,13098,숲속나라,기타,ETC,ETC,erd_v3_policy,erd_ready,true,기장군,부산광역시 기장군 정관읍 산막길 46-29,POINT(129.1727006 35.3352362),35.3352362,129.1727006,,,,,,4,ramp|accessibleEntrance|accessibleToilet|stepFree,경사로|접근 가능 출입구|장애인 화장실|단차 없음
place:13099,erd_ready,13099,청담자연어린이집,기타,ETC,ETC,erd_v3_policy,erd_ready,true,기장군,부산광역시 기장군 정관읍 산막길 46-23,POINT(129.1726511 35.3350910),35.3350910,129.1726511,,,,,,4,ramp|accessibleEntrance|accessibleToilet|stepFree,경사로|접근 가능 출입구|장애인 화장실|단차 없음
place:13100,erd_ready,13100,카페이니,음식·카페,FOOD_CAFE,FOOD_CAFE,erd_v3_policy,erd_ready,true,기장군,부산광역시 기장군 정관읍 모전로 113-2,POINT(129.1710453 35.3330744),35.3330744,129.1710453,,,,,,3,ramp|accessibleEntrance|stepFree,경사로|접근 가능 출입구|단차 없음
place:13101,erd_ready,13101,우리비전교회,기타,ETC,ETC,erd_v3_policy,erd_ready,true,기장군,부산광역시 기장군 정관읍 산막길 26-76,POINT(129.1726522 35.3329361),35.3329361,129.1726522,,,,,,5,ramp|accessibleEntrance|elevator|accessibleToilet|stepFree,경사로|접근 가능 출입구|엘리베이터|장애인 화장실|단차 없음
place:13102,erd_ready,13102,수퍼마켓·일용품 등의 소매점,기타,ETC,ETC,erd_v3_policy,erd_ready,true,기장군,부산광역시 기장군 정관읍 산막길 16,POINT(129.1718236 35.3321917),35.3321917,129.1718236,,,,,,1,ramp,경사로
place:13103,erd_ready,13103,수퍼마켓·일용품 등의 소매점,기타,ETC,ETC,erd_v3_policy,erd_ready,true,기장군,부산광역시 기장군 정관읍 신정관로 431,POINT(129.1769107 35.3341837),35.3341837,129.1769107,,,,,,3,ramp|accessibleEntrance|stepFree,경사로|접근 가능 출입구|단차 없음
place:13104,erd_ready,13104,수퍼마켓·일용품 등의 소매점,기타,ETC,ETC,erd_v3_policy,erd_ready,true,기장군,부산광역시 기장군 정관읍 용수로 101-1,POINT(129.1717614 35.3303425),35.3303425,129.1717614,,,,,,2,ramp|accessibleEntrance,경사로|접근 가능 출입구
place:13105,erd_ready,13105,해누리유치원,기타,ETC,ETC,erd_v3_policy,erd_ready,true,기장군,부산광역시 기장군 정관읍 용수로 109-33,POINT(129.1719725 35.3292598),35.3292598,129.1719725,,,,,,4,ramp|accessibleEntrance|accessibleToilet|stepFree,경사로|접근 가능 출입구|장애인 화장실|단차 없음
place:13106,erd_ready,13106,정식당,음식·카페,FOOD_CAFE,FOOD_CAFE,erd_v3_policy,erd_ready,true,기장군,부산광역시 기장군 정관읍 용수로 83,POINT(129.1731125 35.3289329),35.3289329,129.1731125,,,,,,2,ramp|accessibleEntrance,경사로|접근 가능 출입구
place:13107,erd_ready,13107,평화로교회,기타,ETC,ETC,erd_v3_policy,erd_ready,true,기장군,부산광역시 기장군 정관읍 용수1길 28,POINT(129.1736381 35.3299916),35.3299916,129.1736381,,,,,,2,ramp|accessibleEntrance,경사로|접근 가능 출입구
place:13108,erd_ready,13108,리틀하버드어린이집,기타,ETC,ETC,erd_v3_policy,erd_ready,true,기장군,부산광역시 기장군 정관읍 용수1길 16-14,POINT(129.1746780 35.3295754),35.3295754,129.1746780,,,,,,4,ramp|accessibleEntrance|accessibleToilet|stepFree,경사로|접근 가능 출입구|장애인 화장실|단차 없음
place:13109,erd_ready,13109,어린이집,기타,ETC,ETC,erd_v3_policy,erd_ready,true,기장군,부산광역시 기장군 정관읍 용수1길 16-26,POINT(129.1754023 35.3301903),35.3301903,129.1754023,,,,,,4,ramp|accessibleEntrance|accessibleToilet|stepFree,경사로|접근 가능 출입구|장애인 화장실|단차 없음
place:13110,erd_ready,13110,수마트,기타,ETC,ETC,erd_v3_policy,erd_ready,true,기장군,부산광역시 기장군 정관읍 용수로 60,POINT(129.1757292 35.3281997),35.3281997,129.1757292,,,,,,3,ramp|accessibleEntrance|stepFree,경사로|접근 가능 출입구|단차 없음
place:13111,erd_ready,13111,수퍼마켓·일용품 등의 소매점,기타,ETC,ETC,erd_v3_policy,erd_ready,true,기장군,부산광역시 기장군 정관읍 용수로 62,POINT(129.1754757 35.3283119),35.3283119,129.1754757,,,,,,3,ramp|accessibleEntrance|stepFree,경사로|접근 가능 출입구|단차 없음
place:13112,erd_ready,13112,KM,음식·카페,FOOD_CAFE,FOOD_CAFE,erd_v3_policy,erd_ready,true,기장군,부산광역시 기장군 정관읍 정관4로 65,POINT(129.1733530 35.3275695),35.3275695,129.1733530,,,,,,4,ramp|accessibleEntrance|accessibleParking|stepFree,경사로|접근 가능 출입구|장애인 주차장|단차 없음
place:13113,erd_ready,13113,대한예수교장로회 정관열방교회,기타,ETC,ETC,erd_v3_policy,erd_ready,true,기장군,부산광역시 기장군 정관읍 용수공단2길 20,POINT(129.1662910 35.3248851),35.3248851,129.1662910,,,,,,4,ramp|accessibleEntrance|accessibleParking|stepFree,경사로|접근 가능 출입구|장애인 주차장|단차 없음
place:13114,erd_ready,13114,(주)창진인텔하우징,기타,ETC,ETC,erd_v3_policy,erd_ready,true,기장군,부산광역시 기장군 정관읍 용수공단2길 25,POINT(129.1652084 35.3245558),35.3245558,129.1652084,,,,,,3,ramp|accessibleEntrance|stepFree,경사로|접근 가능 출입구|단차 없음
place:13115,erd_ready,13115,가동마을회관,복지·돌봄,WELFARE,WELFARE,erd_v3_policy,erd_ready,true,기장군,부산광역시 기장군 정관읍 가동옛길 17,POINT(129.1813342 35.3306544),35.3306544,129.1813342,,,,,,3,ramp|accessibleToilet|stepFree,경사로|장애인 화장실|단차 없음
place:13116,erd_ready,13116,피올라어린이집,기타,ETC,ETC,erd_v3_policy,erd_ready,true,기장군,부산광역시 기장군 정관읍 가동2길 3,POINT(129.1794136 35.3285740),35.3285740,129.1794136,,,,,,4,ramp|accessibleEntrance|accessibleToilet|stepFree,경사로|접근 가능 출입구|장애인 화장실|단차 없음
place:13117,erd_ready,13117,피올라유치원,기타,ETC,ETC,erd_v3_policy,erd_ready,true,기장군,부산광역시 기장군 정관읍 가동2길 5,POINT(129.1795699 35.3285399),35.3285399,129.1795699,,,,,,4,ramp|accessibleEntrance|accessibleToilet|stepFree,경사로|접근 가능 출입구|장애인 화장실|단차 없음
place:13118,erd_ready,13118,수퍼마켓·일용품 등의 소매점,기타,ETC,ETC,erd_v3_policy,erd_ready,true,기장군,부산광역시 기장군 정관읍 가동3로 10,POINT(129.1799845 35.3283648),35.3283648,129.1799845,,,,,,2,accessibleEntrance|stepFree,접근 가능 출입구|단차 없음
place:13119,erd_ready,13119,주차장,기타,ETC,ETC,erd_v3_policy,erd_ready,true,기장군,부산광역시 기장군 정관읍 가동2길 13,POINT(129.1804014 35.3281941),35.3281941,129.1804014,,,,,,2,ramp|stepFree,경사로|단차 없음
place:13120,erd_ready,13120,가동초등학교,기타,ETC,ETC,erd_v3_policy,erd_ready,true,기장군,부산광역시 기장군 정관읍 정관5로 100,POINT(129.1785871 35.3268991),35.3268991,129.1785871,,,,,,7,ramp|accessibleEntrance|elevator|accessibleToilet|accessibleParking|stepFree|guidanceFacility,경사로|접근 가능 출입구|엘리베이터|장애인 화장실|장애인 주차장|단차 없음|안내 설비
place:13121,erd_ready,13121,심우빌딩,음식·카페,FOOD_CAFE,FOOD_CAFE,erd_v3_policy,erd_ready,true,기장군,부산광역시 기장군 정관읍 용수로 16,POINT(129.1793884 35.3257213),35.3257213,129.1793884,,,,,,2,ramp|stepFree,경사로|단차 없음
place:13122,erd_ready,13122,기장경찰서 정관지구대,공공기관,PUBLIC_OFFICE,PUBLIC_OFFICE,erd_v3_policy,erd_ready,true,기장군,부산광역시 기장군 정관읍 용수로 17,POINT(129.1788840 35.3253319),35.3253319,129.1788840,,,,,,7,ramp|accessibleEntrance|elevator|accessibleToilet|accessibleParking|accessibleRoom|guidanceFacility,경사로|접근 가능 출입구|엘리베이터|장애인 화장실|장애인 주차장|장애인 객실|안내 설비
place:13123,erd_ready,13123,정관보건지소(복합보건센터),공공기관,PUBLIC_OFFICE,PUBLIC_OFFICE,erd_v3_policy,erd_ready,true,기장군,부산광역시 기장군 정관읍 용수로 11,POINT(129.1793766 35.3251972),35.3251972,129.1793766,,,,,,7,ramp|accessibleEntrance|elevator|accessibleToilet|accessibleParking|accessibleRoom|guidanceFacility,경사로|접근 가능 출입구|엘리베이터|장애인 화장실|장애인 주차장|장애인 객실|안내 설비
place:13124,erd_ready,13124,정관 노인복지관,복지·돌봄,WELFARE,WELFARE,erd_v3_policy,erd_ready,true,기장군,부산광역시 기장군 정관읍 정관중앙로 83-14,POINT(129.1790842 35.3247558),35.3247558,129.1790842,,,,,,7,ramp|accessibleEntrance|elevator|accessibleToilet|accessibleParking|accessibleRoom|guidanceFacility,경사로|접근 가능 출입구|엘리베이터|장애인 화장실|장애인 주차장|장애인 객실|안내 설비
place:13125,erd_ready,13125,기장소방서(공동직장어린이집),기타,ETC,ETC,erd_v3_policy,erd_ready,true,기장군,부산광역시 기장군 정관읍 용수로 7,POINT(129.1798997 35.3248181),35.3248181,129.1798997,,,,,,6,ramp|accessibleEntrance|elevator|accessibleToilet|accessibleParking|stepFree,경사로|접근 가능 출입구|엘리베이터|장애인 화장실|장애인 주차장|단차 없음
place:13126,erd_ready,13126,정관중학교,기타,ETC,ETC,erd_v3_policy,erd_ready,true,기장군,부산광역시 기장군 정관읍 정관로 531,POINT(129.1729714 35.3239025),35.3239025,129.1729714,,,,,,7,ramp|accessibleEntrance|elevator|accessibleToilet|accessibleParking|stepFree|guidanceFacility,경사로|접근 가능 출입구|엘리베이터|장애인 화장실|장애인 주차장|단차 없음|안내 설비
place:13127,erd_ready,13127,신정고등학교,기타,ETC,ETC,erd_v3_policy,erd_ready,true,기장군,부산광역시 기장군 정관읍 정관3로 14,POINT(129.1665481 35.3282657),35.3282657,129.1665481,,,,,,7,ramp|accessibleEntrance|elevator|accessibleToilet|accessibleParking|stepFree|guidanceFacility,경사로|접근 가능 출입구|엘리베이터|장애인 화장실|장애인 주차장|단차 없음|안내 설비
place:13128,erd_ready,13128,신정초등학교,기타,ETC,ETC,erd_v3_policy,erd_ready,true,기장군,부산광역시 기장군 정관읍 정관로 460,POINT(129.1676858 35.3286566),35.3286566,129.1676858,,,,,,7,ramp|accessibleEntrance|elevator|accessibleToilet|accessibleParking|stepFree|guidanceFacility,경사로|접근 가능 출입구|엘리베이터|장애인 화장실|장애인 주차장|단차 없음|안내 설비
place:13129,erd_ready,13129,신정중학교,기타,ETC,ETC,erd_v3_policy,erd_ready,true,기장군,부산광역시 기장군 정관읍 정관3로 44,POINT(129.1689000 35.3290846),35.3290846,129.1689000,,,,,,7,ramp|accessibleEntrance|elevator|accessibleToilet|accessibleParking|stepFree|guidanceFacility,경사로|접근 가능 출입구|엘리베이터|장애인 화장실|장애인 주차장|단차 없음|안내 설비
place:13130,erd_ready,13130,바로e마트,기타,ETC,ETC,erd_v3_policy,erd_ready,true,기장군,부산광역시 기장군 정관읍 정관4로 43,POINT(129.1711124 35.3266541),35.3266541,129.1711124,,,,,,3,ramp|accessibleEntrance|stepFree,경사로|접근 가능 출입구|단차 없음
place:13131,erd_ready,13131,정관초등학교,기타,ETC,ETC,erd_v3_policy,erd_ready,true,기장군,부산광역시 기장군 정관읍 정관로 530,POINT(129.1715101 35.3233205),35.3233205,129.1715101,,,,,,7,ramp|accessibleEntrance|elevator|accessibleToilet|accessibleParking|stepFree|guidanceFacility,경사로|접근 가능 출입구|엘리베이터|장애인 화장실|장애인 주차장|단차 없음|안내 설비
place:13132,erd_ready,13132,(주)낙원대실버타운,복지·돌봄,WELFARE,WELFARE,erd_v3_policy,erd_ready,true,기장군,부산광역시 기장군 정관읍 용수공단2길 64-20,POINT(129.1613334 35.3245958),35.3245958,129.1613334,,,,,,6,ramp|accessibleEntrance|elevator|accessibleToilet|accessibleParking|stepFree,경사로|접근 가능 출입구|엘리베이터|장애인 화장실|장애인 주차장|단차 없음
place:13133,erd_ready,13133,정관 양우내안愛경로당,기타,ETC,ETC,erd_v3_policy,erd_ready,true,기장군,부산광역시 기장군 정관읍 정관5로 144,POINT(129.1795515 35.3290464),35.3290464,129.1795515,,,,,,6,ramp|accessibleEntrance|elevator|accessibleToilet|accessibleParking|stepFree,경사로|접근 가능 출입구|엘리베이터|장애인 화장실|장애인 주차장|단차 없음
place:13134,erd_ready,13134,정관 이진캐스빌2차,기타,ETC,ETC,erd_v3_policy,erd_ready,true,기장군,부산광역시 기장군 정관읍 가동3로 19,POINT(129.1819258 35.3296758),35.3296758,129.1819258,,,,,,6,ramp|accessibleEntrance|elevator|accessibleToilet|accessibleParking|stepFree,경사로|접근 가능 출입구|엘리베이터|장애인 화장실|장애인 주차장|단차 없음
place:13135,erd_ready,13135,정관 협성르네상스타운,기타,ETC,ETC,erd_v3_policy,erd_ready,true,기장군,부산광역시 기장군 정관읍 정관4로 68,POINT(129.1735197 35.3271549),35.3271549,129.1735197,,,,,,6,ramp|accessibleEntrance|elevator|accessibleToilet|accessibleParking|stepFree,경사로|접근 가능 출입구|엘리베이터|장애인 화장실|장애인 주차장|단차 없음
place:13136,erd_ready,13136,정관 신동아파밀리에,기타,ETC,ETC,erd_v3_policy,erd_ready,true,기장군,부산광역시 기장군 정관읍 정관5로 75,POINT(129.1772616 35.3261463),35.3261463,129.1772616,,,,,,5,ramp|accessibleEntrance|elevator|accessibleToilet|stepFree,경사로|접근 가능 출입구|엘리베이터|장애인 화장실|단차 없음
place:13137,erd_ready,13137,정관신도시 계룡리슈빌,기타,ETC,ETC,erd_v3_policy,erd_ready,true,기장군,부산광역시 기장군 정관읍 정관로 513,POINT(129.1719392 35.3261921),35.3261921,129.1719392,,,,,,5,ramp|accessibleEntrance|elevator|accessibleToilet|stepFree,경사로|접근 가능 출입구|엘리베이터|장애인 화장실|단차 없음
place:13138,erd_ready,13138,이진 캐스빌 아파트,기타,ETC,ETC,erd_v3_policy,erd_ready,true,기장군,부산광역시 기장군 정관읍 정관로 545,POINT(129.1748441 35.3223009),35.3223009,129.1748441,,,,,,6,ramp|accessibleEntrance|elevator|accessibleToilet|accessibleParking|stepFree,경사로|접근 가능 출입구|엘리베이터|장애인 화장실|장애인 주차장|단차 없음
place:13139,erd_ready,13139,정관신도시 휴먼시아1단지,기타,ETC,ETC,erd_v3_policy,erd_ready,true,기장군,부산광역시 기장군 정관읍 정관4로 23,POINT(129.1675046 35.3251374),35.3251374,129.1675046,,,,,,5,ramp|accessibleEntrance|elevator|accessibleToilet|stepFree,경사로|접근 가능 출입구|엘리베이터|장애인 화장실|단차 없음
place:13140,erd_ready,13140,정관신도시 롯데캐슬,기타,ETC,ETC,erd_v3_policy,erd_ready,true,기장군,부산광역시 기장군 정관읍 정관3로 52,POINT(129.1702032 35.3287252),35.3287252,129.1702032,,,,,,4,ramp|accessibleEntrance|accessibleToilet|stepFree,경사로|접근 가능 출입구|장애인 화장실|단차 없음
place:13141,erd_ready,13141,정관 동일스위트,기타,ETC,ETC,erd_v3_policy,erd_ready,true,기장군,부산광역시 기장군 정관읍 정관4로 24,POINT(129.1702995 35.3250820),35.3250820,129.1702995,,,,,,6,ramp|accessibleEntrance|elevator|accessibleToilet|accessibleParking|stepFree,경사로|접근 가능 출입구|엘리베이터|장애인 화장실|장애인 주차장|단차 없음
place:13142,erd_ready,13142,정관신도시 한진해모로,기타,ETC,ETC,erd_v3_policy,erd_ready,true,기장군,부산광역시 기장군 정관읍 정관로 548,POINT(129.1728291 35.3224848),35.3224848,129.1728291,,,,,,6,ramp|accessibleEntrance|elevator|accessibleToilet|accessibleParking|stepFree,경사로|접근 가능 출입구|엘리베이터|장애인 화장실|장애인 주차장|단차 없음
place:13143,erd_ready,13143,2단지,기타,ETC,ETC,erd_v3_policy,erd_ready,true,기장군,부산광역시 기장군 정관읍 산단로 632-71,POINT(129.2177819 35.3202554),35.3202554,129.2177819,,,,,,3,ramp|accessibleEntrance|stepFree,경사로|접근 가능 출입구|단차 없음
place:13144,erd_ready,13144,수퍼마켓·일용품 등의 소매점,기타,ETC,ETC,erd_v3_policy,erd_ready,true,기장군,부산광역시 기장군 정관읍 산단7로 78-35,POINT(129.2110429 35.3175779),35.3175779,129.2110429,,,,,,3,ramp|accessibleEntrance|stepFree,경사로|접근 가능 출입구|단차 없음
place:13145,erd_ready,13145,(주)대한이씨아이,음식·카페,FOOD_CAFE,FOOD_CAFE,erd_v3_policy,erd_ready,true,기장군,부산광역시 기장군 정관읍 정관로 853,POINT(129.2053643 35.3251504),35.3251504,129.2053643,,,,,,3,ramp|accessibleEntrance|stepFree,경사로|접근 가능 출입구|단차 없음
place:13146,erd_ready,13146,케이프라인,기타,ETC,ETC,erd_v3_policy,erd_ready,true,기장군,부산광역시 기장군 정관읍 예림길 13,POINT(129.2054779 35.3262990),35.3262990,129.2054779,,,,,,5,ramp|accessibleEntrance|accessibleToilet|accessibleParking|stepFree,경사로|접근 가능 출입구|장애인 화장실|장애인 주차장|단차 없음
place:13147,erd_ready,13147,예림마을회관,복지·돌봄,WELFARE,WELFARE,erd_v3_policy,erd_ready,true,기장군,부산광역시 기장군 정관읍 예림길 30,POINT(129.2065977 35.3275197),35.3275197,129.2065977,,,,,,4,ramp|accessibleEntrance|accessibleToilet|stepFree,경사로|접근 가능 출입구|장애인 화장실|단차 없음
place:13148,erd_ready,13148,한국장애인공존협회,복지·돌봄,WELFARE,WELFARE,erd_v3_policy,erd_ready,true,기장군,부산광역시 기장군 정관읍 예림1로 82,POINT(129.2089320 35.3260571),35.3260571,129.2089320,,,,,,5,ramp|accessibleEntrance|elevator|accessibleToilet|stepFree,경사로|접근 가능 출입구|엘리베이터|장애인 화장실|단차 없음
place:13149,erd_ready,13149,(주)신신기계,기타,ETC,ETC,erd_v3_policy,erd_ready,true,기장군,부산광역시 기장군 정관읍 농공길 85,POINT(129.1995913 35.3256149),35.3256149,129.1995913,,,,,,5,ramp|accessibleEntrance|accessibleToilet|accessibleParking|stepFree,경사로|접근 가능 출입구|장애인 화장실|장애인 주차장|단차 없음
place:13150,erd_ready,13150,(주)디알액시온,기타,ETC,ETC,erd_v3_policy,erd_ready,true,기장군,부산광역시 기장군 정관읍 농공길 2-127,POINT(129.1993738 35.3245758),35.3245758,129.1993738,,,,,,5,ramp|accessibleEntrance|accessibleToilet|accessibleParking|stepFree,경사로|접근 가능 출입구|장애인 화장실|장애인 주차장|단차 없음
place:13151,erd_ready,13151,에코펠리시아,기타,ETC,ETC,erd_v3_policy,erd_ready,true,기장군,부산광역시 기장군 정관읍 정관로 862,POINT(129.2060592 35.3247608),35.3247608,129.2060592,,,,,,5,ramp|accessibleEntrance|elevator|accessibleParking|stepFree,경사로|접근 가능 출입구|엘리베이터|장애인 주차장|단차 없음
place:13152,erd_ready,13152,재성밀면,음식·카페,FOOD_CAFE,FOOD_CAFE,erd_v3_policy,erd_ready,true,기장군,부산광역시 기장군 일광읍 일광로 93-5,POINT(129.2327830 35.2647237),35.2647237,129.2327830,,,,,,2,accessibleEntrance|stepFree,접근 가능 출입구|단차 없음
place:13153,erd_ready,13153,일광파출소,공공기관,PUBLIC_OFFICE,PUBLIC_OFFICE,erd_v3_policy,erd_ready,true,기장군,부산광역시 기장군 일광읍 일광로 77-15,POINT(129.2324002 35.2641769),35.2641769,129.2324002,,,,,,4,ramp|accessibleEntrance|accessibleToilet|stepFree,경사로|접근 가능 출입구|장애인 화장실|단차 없음
place:13154,erd_ready,13154,일반음식점,음식·카페,FOOD_CAFE,FOOD_CAFE,erd_v3_policy,erd_ready,true,기장군,부산광역시 기장군 일광읍 일광로 70-2,POINT(129.2322974 35.2626535),35.2626535,129.2322974,,,,,,3,ramp|accessibleEntrance|stepFree,경사로|접근 가능 출입구|단차 없음
place:13155,erd_ready,13155,일광수산맛집,음식·카페,FOOD_CAFE,FOOD_CAFE,erd_v3_policy,erd_ready,true,기장군,부산광역시 기장군 일광읍 일광로 93-5,POINT(129.2327830 35.2647237),35.2647237,129.2327830,,,,,,2,accessibleEntrance|stepFree,접근 가능 출입구|단차 없음
place:13156,erd_ready,13156,투썸,음식·카페,FOOD_CAFE,FOOD_CAFE,erd_v3_policy,erd_ready,true,기장군,부산광역시 기장군 일광읍 기장해안로 1290,POINT(129.2340433 35.2591046),35.2591046,129.2340433,,,,,,4,ramp|accessibleEntrance|accessibleParking|stepFree,경사로|접근 가능 출입구|장애인 주차장|단차 없음
place:13157,erd_ready,13157,기장경찰서,공공기관,PUBLIC_OFFICE,PUBLIC_OFFICE,erd_v3_policy,erd_ready,true,기장군,부산광역시 기장군 일광읍 기장대로 692,POINT(129.2248280 35.2563971),35.2563971,129.2248280,,,,,,7,ramp|accessibleEntrance|elevator|accessibleToilet|accessibleParking|stepFree|guidanceFacility,경사로|접근 가능 출입구|엘리베이터|장애인 화장실|장애인 주차장|단차 없음|안내 설비
place:13158,erd_ready,13158,수퍼마켓·일용품 등의 소매점,기타,ETC,ETC,erd_v3_policy,erd_ready,true,기장군,부산광역시 기장군 일광읍 기장대로 672,POINT(129.2236349 35.2542035),35.2542035,129.2236349,,,,,,2,ramp|accessibleEntrance,경사로|접근 가능 출입구
place:13159,erd_ready,13159,일반음식점,음식·카페,FOOD_CAFE,FOOD_CAFE,erd_v3_policy,erd_ready,true,기장군,부산광역시 기장군 일광읍 일역길 92-7,POINT(129.2319882 35.2623633),35.2623633,129.2319882,,,,,,2,accessibleEntrance|stepFree,접근 가능 출입구|단차 없음
place:13160,erd_ready,13160,미청,음식·카페,FOOD_CAFE,FOOD_CAFE,erd_v3_policy,erd_ready,true,기장군,부산광역시 기장군 일광읍 기장해안로 1303,POINT(129.2331716 35.2602691),35.2602691,129.2331716,,,,,,2,ramp|accessibleEntrance,경사로|접근 가능 출입구
place:13161,erd_ready,13161,일광중학교,기타,ETC,ETC,erd_v3_policy,erd_ready,true,기장군,부산광역시 기장군 일광읍 해빛3로 99,POINT(129.2209282 35.2654826),35.2654826,129.2209282,,,,,,7,ramp|accessibleEntrance|elevator|accessibleToilet|accessibleParking|accessibleRoom|guidanceFacility,경사로|접근 가능 출입구|엘리베이터|장애인 화장실|장애인 주차장|장애인 객실|안내 설비
place:13162,erd_ready,13162,일광1초등학교,기타,ETC,ETC,erd_v3_policy,erd_ready,true,기장군,부산광역시 기장군 일광읍 해빛로 46,POINT(129.2230225 35.2682104),35.2682104,129.2230225,,,,,,7,ramp|accessibleEntrance|elevator|accessibleToilet|accessibleParking|stepFree|guidanceFacility,경사로|접근 가능 출입구|엘리베이터|장애인 화장실|장애인 주차장|단차 없음|안내 설비
place:13163,erd_ready,13163,일광1유치원,기타,ETC,ETC,erd_v3_policy,erd_ready,true,기장군,부산광역시 기장군 일광읍 해빛로 42,POINT(129.2236935 35.2677053),35.2677053,129.2236935,,,,,,6,ramp|accessibleEntrance|elevator|accessibleToilet|accessibleParking|stepFree,경사로|접근 가능 출입구|엘리베이터|장애인 화장실|장애인 주차장|단차 없음
place:13164,erd_ready,13164,웰시빌딩,기타,ETC,ETC,erd_v3_policy,erd_ready,true,기장군,부산광역시 기장군 일광읍 해빛로 39-22,POINT(129.2226902 35.2668108),35.2668108,129.2226902,,,,,,2,ramp|stepFree,경사로|단차 없음
