id,placeId,featureType,isAvailable
32456,10942,stepFree,true
32457,10942,ramp,true
32458,10942,accessibleEntrance,true
32459,10943,elevator,true
32460,10943,accessibleToilet,true
32461,10943,stepFree,true
32462,10943,ramp,true
32463,10943,accessibleEntrance,true
32464,10944,elevator,true
32465,10944,accessibleToilet,true
32466,10944,stepFree,true
32467,10944,ramp,true
32468,10944,accessibleEntrance,true
32469,10945,elevator,true
32470,10945,accessibleToilet,true
32471,10945,accessibleParking,true
32472,10945,stepFree,true
32473,10945,ramp,true
32474,10945,accessibleEntrance,true
32475,10946,elevator,true
32476,10946,accessibleToilet,true
32477,10946,accessibleParking,true
32478,10946,stepFree,true
32479,10946,ramp,true
32480,10946,accessibleEntrance,true
32481,10947,accessibleToilet,true
32482,10947,accessibleParking,true
32483,10947,stepFree,true
32484,10947,ramp,true
32485,10947,accessibleEntrance,true
32486,10948,elevator,true
32487,10948,guidanceFacility,true
32488,10948,accessibleToilet,true
32489,10948,accessibleParking,true
32490,10948,stepFree,true
32491,10948,ramp,true
32492,10949,elevator,true
32493,10949,accessibleToilet,true
32494,10949,stepFree,true
32495,10949,ramp,true
32496,10949,accessibleEntrance,true
32497,10950,accessibleToilet,true
32498,10950,stepFree,true
32499,10950,ramp,true
32500,10950,accessibleEntrance,true
32501,10951,elevator,true
32502,10951,guidanceFacility,true
32503,10951,accessibleToilet,true
32504,10951,accessibleParking,true
32505,10951,ramp,true
32506,10951,accessibleEntrance,true
32507,10952,elevator,true
32508,10952,accessibleToilet,true
32509,10952,accessibleParking,true
32510,10952,stepFree,true
32511,10952,ramp,true
32512,10952,accessibleEntrance,true
32513,10953,stepFree,true
32514,10953,ramp,true
32515,10953,accessibleEntrance,true
32516,10954,accessibleToilet,true
32517,10954,ramp,true
32518,10954,accessibleEntrance,true
32519,10955,accessibleParking,true
32520,10955,stepFree,true
32521,10955,ramp,true
32522,10956,accessibleParking,true
32523,10956,stepFree,true
32524,10956,ramp,true
32525,10956,accessibleEntrance,true
32526,10957,stepFree,true
32527,10957,ramp,true
32528,10957,accessibleEntrance,true
32529,10958,accessibleParking,true
32530,10958,stepFree,true
32531,10958,ramp,true
32532,10958,accessibleEntrance,true
32533,10959,elevator,true
32534,10959,stepFree,true
32535,10959,ramp,true
32536,10959,accessibleEntrance,true
32537,10960,elevator,true
32538,10960,stepFree,true
32539,10960,ramp,true
32540,10960,accessibleEntrance,true
32541,10961,elevator,true
32542,10961,stepFree,true
32543,10961,ramp,true
32544,10961,accessibleEntrance,true
32545,10962,elevator,true
32546,10962,accessibleParking,true
32547,10962,stepFree,true
32548,10962,ramp,true
32549,10962,accessibleEntrance,true
32550,10963,accessibleParking,true
32551,10963,ramp,true
32552,10963,accessibleEntrance,true
32553,10964,stepFree,true
32554,10964,ramp,true
32555,10964,accessibleEntrance,true
32556,10965,accessibleParking,true
32557,10965,stepFree,true
32558,10965,ramp,true
32559,10965,accessibleEntrance,true
32560,10966,stepFree,true
32561,10966,accessibleEntrance,true
32562,10967,accessibleParking,true
32563,10967,stepFree,true
32564,10967,ramp,true
32565,10967,accessibleEntrance,true
32566,10968,stepFree,true
32567,10968,ramp,true
32568,10968,accessibleEntrance,true
32569,10969,ramp,true
32570,10969,accessibleEntrance,true
32571,10970,stepFree,true
32572,10970,ramp,true
32573,10970,accessibleEntrance,true
32574,10971,elevator,true
32575,10971,accessibleParking,true
32576,10971,stepFree,true
32577,10971,ramp,true
32578,10971,accessibleEntrance,true
32579,10972,stepFree,true
32580,10972,ramp,true
32581,10972,accessibleEntrance,true
32582,10973,stepFree,true
32583,10973,ramp,true
32584,10973,accessibleEntrance,true
32585,10974,elevator,true
32586,10974,accessibleParking,true
32587,10974,stepFree,true
32588,10974,ramp,true
32589,10974,accessibleEntrance,true
32590,10975,elevator,true
32591,10975,accessibleParking,true
32592,10975,stepFree,true
32593,10975,ramp,true
32594,10975,accessibleEntrance,true
32595,10976,elevator,true
32596,10976,accessibleParking,true
32597,10976,stepFree,true
32598,10976,ramp,true
32599,10976,accessibleEntrance,true
32600,10977,stepFree,true
32601,10977,ramp,true
32602,10977,accessibleEntrance,true
32603,10978,stepFree,true
32604,10978,ramp,true
32605,10978,accessibleEntrance,true
32606,10979,elevator,true
32607,10979,stepFree,true
32608,10979,ramp,true
32609,10979,accessibleEntrance,true
32610,10980,stepFree,true
32611,10980,ramp,true
32612,10980,accessibleEntrance,true
32613,10981,elevator,true
32614,10981,accessibleToilet,true
32615,10981,accessibleParking,true
32616,10981,stepFree,true
32617,10981,ramp,true
32618,10981,accessibleEntrance,true
32619,10982,elevator,true
32620,10982,accessibleParking,true
32621,10982,stepFree,true
32622,10982,ramp,true
32623,10982,accessibleEntrance,true
32624,10983,stepFree,true
32625,10983,ramp,true
32626,10983,accessibleEntrance,true
32627,10984,stepFree,true
32628,10984,ramp,true
32629,10984,accessibleEntrance,true
32630,10985,stepFree,true
32631,10985,ramp,true
32632,10985,accessibleEntrance,true
32633,10986,accessibleParking,true
32634,10986,stepFree,true
32635,10986,ramp,true
32636,10986,accessibleEntrance,true
32637,10987,accessibleEntrance,true
32638,10987,elevator,true
32639,10987,accessibleToilet,true
32640,10987,ramp,true
32641,10987,stepFree,true
32642,10989,stepFree,true
32643,10989,accessibleEntrance,true
32644,10991,accessibleToilet,true
32645,10991,ramp,true
32646,10992,elevator,true
32647,10992,accessibleToilet,true
32648,10992,accessibleParking,true
32649,10992,stepFree,true
32650,10992,ramp,true
32651,10992,accessibleEntrance,true
32652,10993,elevator,true
32653,10993,accessibleParking,true
32654,10993,stepFree,true
32655,10993,ramp,true
32656,10993,accessibleEntrance,true
32657,10994,elevator,true
32658,10994,accessibleParking,true
32659,10994,stepFree,true
32660,10994,ramp,true
32661,10994,accessibleEntrance,true
32662,10995,elevator,true
32663,10995,accessibleParking,true
32664,10995,stepFree,true
32665,10995,ramp,true
32666,10995,accessibleEntrance,true
32667,10996,accessibleParking,true
32668,10996,stepFree,true
32669,10996,ramp,true
32670,10996,accessibleEntrance,true
32671,10997,stepFree,true
32672,10997,ramp,true
32673,10997,accessibleEntrance,true
32674,10998,stepFree,true
32675,10998,ramp,true
32676,10998,accessibleEntrance,true
32677,10999,accessibleParking,true
32678,10999,stepFree,true
32679,10999,ramp,true
32680,10999,accessibleEntrance,true
32681,11000,accessibleParking,true
32682,11000,stepFree,true
32683,11000,ramp,true
32684,11000,accessibleEntrance,true
32685,11001,accessibleParking,true
32686,11001,stepFree,true
32687,11001,ramp,true
32688,11001,accessibleEntrance,true
32689,11002,accessibleParking,true
32690,11002,stepFree,true
32691,11002,ramp,true
32692,11002,accessibleEntrance,true
32693,11003,elevator,true
32694,11003,accessibleToilet,true
32695,11003,accessibleParking,true
32696,11003,stepFree,true
32697,11003,ramp,true
32698,11003,accessibleEntrance,true
32699,11004,stepFree,true
32700,11004,ramp,true
32701,11004,accessibleEntrance,true
32702,11005,accessibleParking,true
32703,11005,stepFree,true
32704,11005,ramp,true
32705,11005,accessibleEntrance,true
32706,11006,elevator,true
32707,11006,ramp,true
32708,11006,accessibleEntrance,true
32709,11007,stepFree,true
32710,11007,accessibleEntrance,true
32711,11008,stepFree,true
32712,11008,ramp,true
32713,11008,accessibleEntrance,true
32714,11009,elevator,true
32715,11009,accessibleToilet,true
32716,11009,stepFree,true
32717,11009,ramp,true
32718,11009,accessibleEntrance,true
32719,11010,elevator,true
32720,11010,accessibleToilet,true
32721,11010,stepFree,true
32722,11010,ramp,true
32723,11010,accessibleEntrance,true
32724,11011,elevator,true
32725,11011,accessibleToilet,true
32726,11011,stepFree,true
32727,11011,ramp,true
32728,11011,accessibleEntrance,true
32729,11012,elevator,true
32730,11012,accessibleParking,true
32731,11012,stepFree,true
32732,11012,ramp,true
32733,11012,accessibleEntrance,true
32734,11013,elevator,true
32735,11013,accessibleParking,true
32736,11013,stepFree,true
32737,11013,ramp,true
32738,11013,accessibleEntrance,true
32739,11014,elevator,true
32740,11014,accessibleParking,true
32741,11014,stepFree,true
32742,11014,ramp,true
32743,11014,accessibleEntrance,true
32744,11015,accessibleToilet,true
32745,11015,stepFree,true
32746,11015,ramp,true
32747,11015,accessibleEntrance,true
32748,11016,accessibleToilet,true
32749,11016,stepFree,true
32750,11016,ramp,true
32751,11016,accessibleEntrance,true
32752,11017,elevator,true
32753,11017,stepFree,true
32754,11017,ramp,true
32755,11017,accessibleEntrance,true
32756,11018,stepFree,true
32757,11018,ramp,true
32758,11019,accessibleToilet,true
32759,11019,stepFree,true
32760,11019,ramp,true
32761,11019,accessibleEntrance,true
32762,11020,stepFree,true
32763,11020,ramp,true
32764,11020,accessibleEntrance,true
32765,11021,elevator,true
32766,11021,accessibleParking,true
32767,11021,stepFree,true
32768,11021,ramp,true
32769,11021,accessibleEntrance,true
32770,11022,elevator,true
32771,11022,accessibleParking,true
32772,11022,stepFree,true
32773,11022,ramp,true
32774,11022,accessibleEntrance,true
32775,11023,elevator,true
32776,11023,accessibleToilet,true
32777,11023,accessibleParking,true
32778,11023,stepFree,true
32779,11023,ramp,true
32780,11023,accessibleEntrance,true
32781,11024,elevator,true
32782,11024,accessibleParking,true
32783,11024,stepFree,true
32784,11024,ramp,true
32785,11024,accessibleEntrance,true
32786,11025,elevator,true
32787,11025,accessibleParking,true
32788,11025,stepFree,true
32789,11025,ramp,true
32790,11025,accessibleEntrance,true
32791,11026,elevator,true
32792,11026,accessibleParking,true
32793,11026,stepFree,true
32794,11026,ramp,true
32795,11026,accessibleEntrance,true
32796,11027,elevator,true
32797,11027,accessibleParking,true
32798,11027,stepFree,true
32799,11027,ramp,true
32800,11027,accessibleEntrance,true
32801,11028,elevator,true
32802,11028,accessibleToilet,true
32803,11028,stepFree,true
32804,11028,ramp,true
32805,11028,accessibleEntrance,true
32806,11029,stepFree,true
32807,11029,ramp,true
32808,11029,accessibleEntrance,true
32809,11030,stepFree,true
32810,11030,ramp,true
32811,11030,accessibleEntrance,true
32812,11031,stepFree,true
32813,11031,ramp,true
32814,11031,accessibleEntrance,true
32815,11032,elevator,true
32816,11032,stepFree,true
32817,11032,ramp,true
32818,11032,accessibleEntrance,true
32819,11033,stepFree,true
32820,11033,ramp,true
32821,11033,accessibleEntrance,true
32822,11034,stepFree,true
32823,11034,ramp,true
32824,11034,accessibleEntrance,true
32825,11035,elevator,true
32826,11035,accessibleParking,true
32827,11035,stepFree,true
32828,11035,ramp,true
32829,11035,accessibleEntrance,true
32830,11036,stepFree,true
32831,11036,ramp,true
32832,11036,accessibleEntrance,true
32833,11037,accessibleParking,true
32834,11037,stepFree,true
32835,11037,ramp,true
32836,11037,accessibleEntrance,true
32837,11038,stepFree,true
32838,11038,ramp,true
32839,11038,accessibleEntrance,true
32840,11039,elevator,true
32841,11039,accessibleParking,true
32842,11039,stepFree,true
32843,11039,ramp,true
32844,11039,accessibleEntrance,true
32845,11040,stepFree,true
32846,11040,ramp,true
32847,11040,accessibleEntrance,true
32848,11041,stepFree,true
32849,11041,ramp,true
32850,11041,accessibleEntrance,true
32851,11042,accessibleParking,true
32852,11042,stepFree,true
32853,11042,ramp,true
32854,11042,accessibleEntrance,true
32855,11043,accessibleParking,true
32856,11043,stepFree,true
32857,11043,ramp,true
32858,11043,accessibleEntrance,true
32859,11044,stepFree,true
32860,11044,ramp,true
32861,11044,accessibleEntrance,true
32862,11045,elevator,true
32863,11045,stepFree,true
32864,11045,ramp,true
32865,11046,elevator,true
32866,11046,stepFree,true
32867,11046,ramp,true
32868,11046,accessibleEntrance,true
32869,11047,accessibleParking,true
32870,11047,stepFree,true
32871,11047,accessibleEntrance,true
32872,11048,stepFree,true
32873,11048,ramp,true
32874,11048,accessibleEntrance,true
32875,11049,elevator,true
32876,11049,accessibleParking,true
32877,11049,stepFree,true
32878,11049,ramp,true
32879,11049,accessibleEntrance,true
32880,11050,elevator,true
32881,11050,accessibleParking,true
32882,11050,stepFree,true
32883,11050,ramp,true
32884,11050,accessibleEntrance,true
32885,11051,stepFree,true
32886,11051,ramp,true
32887,11051,accessibleEntrance,true
32888,11052,stepFree,true
32889,11052,ramp,true
32890,11052,accessibleEntrance,true
32891,11053,stepFree,true
32892,11053,ramp,true
32893,11053,accessibleEntrance,true
32894,11054,stepFree,true
32895,11054,ramp,true
32896,11054,accessibleEntrance,true
32897,11055,accessibleParking,true
32898,11055,stepFree,true
32899,11055,ramp,true
32900,11055,accessibleEntrance,true
32901,11056,accessibleParking,true
32902,11056,stepFree,true
32903,11056,ramp,true
32904,11056,accessibleEntrance,true
32905,11057,accessibleParking,true
32906,11057,stepFree,true
32907,11057,ramp,true
32908,11057,accessibleEntrance,true
32909,11058,accessibleParking,true
32910,11058,stepFree,true
32911,11058,ramp,true
32912,11058,accessibleEntrance,true
32913,11059,elevator,true
32914,11059,accessibleToilet,true
32915,11059,accessibleParking,true
32916,11059,stepFree,true
32917,11059,ramp,true
32918,11059,accessibleEntrance,true
32919,11060,accessibleParking,true
32920,11060,stepFree,true
32921,11060,ramp,true
32922,11060,accessibleEntrance,true
32923,11061,elevator,true
32924,11061,accessibleToilet,true
32925,11061,stepFree,true
32926,11061,ramp,true
32927,11061,accessibleEntrance,true
32928,11062,stepFree,true
32929,11062,ramp,true
32930,11062,accessibleEntrance,true
32931,11063,ramp,true
32932,11063,accessibleEntrance,true
32933,11064,accessibleToilet,true
32934,11064,stepFree,true
32935,11064,ramp,true
32936,11064,accessibleEntrance,true
32937,11065,stepFree,true
32938,11065,accessibleEntrance,true
32939,11066,ramp,true
32940,11067,elevator,true
32941,11067,accessibleToilet,true
32942,11067,accessibleParking,true
32943,11067,stepFree,true
32944,11067,ramp,true
32945,11067,accessibleEntrance,true
32946,11068,stepFree,true
32947,11068,ramp,true
32948,11068,accessibleEntrance,true
32949,11069,stepFree,true
32950,11069,ramp,true
32951,11070,stepFree,true
32952,11070,ramp,true
32953,11070,accessibleEntrance,true
32954,11071,stepFree,true
32955,11071,ramp,true
32956,11071,accessibleEntrance,true
32957,11072,accessibleParking,true
32958,11072,stepFree,true
32959,11072,ramp,true
32960,11072,accessibleEntrance,true
32961,11073,stepFree,true
32962,11073,ramp,true
32963,11073,accessibleEntrance,true
32964,11074,stepFree,true
32965,11075,stepFree,true
32966,11075,accessibleEntrance,true
32967,11076,accessibleToilet,true
32968,11076,stepFree,true
32969,11076,ramp,true
32970,11076,accessibleEntrance,true
32971,11077,accessibleEntrance,true
32972,11078,ramp,true
32973,11078,accessibleEntrance,true
32974,11079,stepFree,true
32975,11079,ramp,true
32976,11080,ramp,true
32977,11080,accessibleEntrance,true
32978,11081,ramp,true
32979,11081,accessibleEntrance,true
32980,11082,stepFree,true
32981,11082,ramp,true
32982,11082,accessibleEntrance,true
32983,11083,stepFree,true
32984,11083,ramp,true
32985,11084,stepFree,true
32986,11084,ramp,true
32987,11085,elevator,true
32988,11085,accessibleToilet,true
32989,11085,ramp,true
32990,11086,elevator,true
32991,11086,accessibleToilet,true
32992,11086,stepFree,true
32993,11086,ramp,true
32994,11086,accessibleEntrance,true
32995,11087,accessibleToilet,true
32996,11087,stepFree,true
32997,11087,ramp,true
32998,11087,accessibleEntrance,true
32999,11088,accessibleParking,true
33000,11088,stepFree,true
33001,11088,ramp,true
33002,11089,stepFree,true
33003,11089,ramp,true
33004,11089,accessibleEntrance,true
33005,11090,accessibleParking,true
33006,11090,stepFree,true
33007,11090,ramp,true
33008,11090,accessibleEntrance,true
33009,11091,stepFree,true
33010,11091,ramp,true
33011,11091,accessibleEntrance,true
33012,11092,elevator,true
33013,11092,accessibleToilet,true
33014,11092,accessibleParking,true
33015,11092,stepFree,true
33016,11092,ramp,true
33017,11092,accessibleEntrance,true
33018,11093,elevator,true
33019,11093,accessibleParking,true
33020,11093,stepFree,true
33021,11093,ramp,true
33022,11093,accessibleEntrance,true
33023,11094,elevator,true
33024,11094,accessibleToilet,true
33025,11094,accessibleParking,true
33026,11094,stepFree,true
33027,11094,ramp,true
33028,11094,accessibleEntrance,true
33029,11095,stepFree,true
33030,11095,ramp,true
33031,11095,accessibleEntrance,true
33032,11096,elevator,true
33033,11096,accessibleParking,true
33034,11096,stepFree,true
33035,11096,ramp,true
33036,11096,accessibleEntrance,true
33037,11097,elevator,true
33038,11097,stepFree,true
33039,11097,ramp,true
33040,11097,accessibleEntrance,true
33041,11098,elevator,true
33042,11098,accessibleParking,true
33043,11098,stepFree,true
33044,11098,ramp,true
33045,11098,accessibleEntrance,true
33046,11099,elevator,true
33047,11099,accessibleParking,true
33048,11099,stepFree,true
33049,11099,ramp,true
33050,11099,accessibleEntrance,true
33051,11100,stepFree,true
33052,11100,ramp,true
33053,11100,accessibleEntrance,true
33054,11101,accessibleParking,true
33055,11101,stepFree,true
33056,11101,ramp,true
33057,11101,accessibleEntrance,true
33058,11102,elevator,true
33059,11102,accessibleToilet,true
33060,11102,accessibleParking,true
33061,11102,stepFree,true
33062,11102,ramp,true
33063,11102,accessibleEntrance,true
33064,11103,stepFree,true
33065,11103,ramp,true
33066,11103,accessibleEntrance,true
33067,11104,ramp,true
33068,11105,elevator,true
33069,11105,stepFree,true
33070,11105,ramp,true
33071,11105,accessibleEntrance,true
33072,11106,elevator,true
33073,11106,stepFree,true
33074,11106,accessibleEntrance,true
33075,11107,elevator,true
33076,11107,stepFree,true
33077,11107,ramp,true
33078,11107,accessibleEntrance,true
33079,11108,stepFree,true
33080,11108,ramp,true
33081,11108,accessibleEntrance,true
33082,11109,elevator,true
33083,11109,accessibleToilet,true
33084,11109,stepFree,true
33085,11109,ramp,true
33086,11109,accessibleEntrance,true
33087,11110,elevator,true
33088,11110,stepFree,true
33089,11110,ramp,true
33090,11110,accessibleEntrance,true
33091,11111,ramp,true
33092,11111,accessibleEntrance,true
33093,11112,stepFree,true
33094,11112,accessibleEntrance,true
33095,11113,stepFree,true
33096,11113,ramp,true
33097,11113,accessibleEntrance,true
33098,11114,stepFree,true
33099,11115,accessibleEntrance,true
33100,11116,stepFree,true
33101,11116,ramp,true
33102,11116,accessibleEntrance,true
33103,11117,stepFree,true
33104,11118,stepFree,true
33105,11119,stepFree,true
33106,11120,stepFree,true
33107,11121,stepFree,true
33108,11122,stepFree,true
33109,11123,stepFree,true
33110,11123,ramp,true
33111,11123,accessibleEntrance,true
33112,11124,stepFree,true
33113,11124,ramp,true
33114,11124,accessibleEntrance,true
33115,11125,stepFree,true
33116,11125,ramp,true
33117,11125,accessibleEntrance,true
33118,11126,accessibleToilet,true
33119,11126,stepFree,true
33120,11126,ramp,true
33121,11126,accessibleEntrance,true
33122,11127,stepFree,true
33123,11127,ramp,true
33124,11127,accessibleEntrance,true
33125,11128,elevator,true
33126,11128,accessibleToilet,true
33127,11128,accessibleParking,true
33128,11128,stepFree,true
33129,11128,ramp,true
33130,11128,accessibleEntrance,true
33131,11129,stepFree,true
33132,11129,ramp,true
33133,11129,accessibleEntrance,true
33134,11130,stepFree,true
33135,11130,ramp,true
33136,11130,accessibleEntrance,true
33137,11131,stepFree,true
33138,11131,ramp,true
33139,11131,accessibleEntrance,true
33140,11132,accessibleEntrance,true
33141,11133,elevator,true
33142,11133,stepFree,true
33143,11133,ramp,true
33144,11133,accessibleEntrance,true
33145,11134,stepFree,true
33146,11134,ramp,true
33147,11134,accessibleEntrance,true
33148,11135,elevator,true
33149,11135,stepFree,true
33150,11135,ramp,true
33151,11135,accessibleEntrance,true
33152,11136,elevator,true
33153,11136,accessibleParking,true
33154,11136,stepFree,true
33155,11136,ramp,true
33156,11136,accessibleEntrance,true
33157,11137,elevator,true
33158,11137,accessibleParking,true
33159,11137,stepFree,true
33160,11137,ramp,true
33161,11137,accessibleEntrance,true
33162,11138,stepFree,true
33163,11138,ramp,true
33164,11138,accessibleEntrance,true
33165,11139,elevator,true
33166,11139,stepFree,true
33167,11139,ramp,true
33168,11139,accessibleEntrance,true
33169,11140,elevator,true
33170,11140,accessibleParking,true
33171,11140,stepFree,true
33172,11140,ramp,true
33173,11140,accessibleEntrance,true
33174,11141,elevator,true
33175,11141,stepFree,true
33176,11141,ramp,true
33177,11141,accessibleEntrance,true
33178,11142,stepFree,true
33179,11142,accessibleEntrance,true
33180,11143,elevator,true
33181,11143,accessibleToilet,true
33182,11143,stepFree,true
33183,11143,ramp,true
33184,11143,accessibleEntrance,true
33185,11144,stepFree,true
33186,11144,ramp,true
33187,11144,accessibleEntrance,true
33188,11145,elevator,true
33189,11145,accessibleToilet,true
33190,11145,accessibleParking,true
33191,11145,stepFree,true
33192,11145,ramp,true
33193,11145,accessibleEntrance,true
33194,11146,stepFree,true
33195,11146,ramp,true
33196,11146,accessibleEntrance,true
33197,11147,stepFree,true
33198,11147,ramp,true
33199,11147,accessibleEntrance,true
33200,11148,elevator,true
33201,11148,accessibleParking,true
33202,11148,stepFree,true
33203,11148,ramp,true
33204,11148,accessibleEntrance,true
33205,11149,elevator,true
33206,11149,accessibleToilet,true
33207,11149,accessibleEntrance,true
33208,11149,accessibleParking,true
33209,11149,stepFree,true
33210,11149,ramp,true
33211,11150,elevator,true
33212,11150,accessibleParking,true
33213,11150,stepFree,true
33214,11150,ramp,true
33215,11150,accessibleEntrance,true
33216,11151,elevator,true
33217,11151,accessibleToilet,true
33218,11151,accessibleEntrance,true
33219,11151,accessibleParking,true
33220,11151,stepFree,true
33221,11151,ramp,true
33222,11152,elevator,true
33223,11152,accessibleParking,true
33224,11152,stepFree,true
33225,11152,ramp,true
33226,11152,accessibleEntrance,true
33227,11153,elevator,true
33228,11153,accessibleToilet,true
33229,11153,accessibleParking,true
33230,11153,stepFree,true
33231,11153,ramp,true
33232,11153,accessibleEntrance,true
33233,11154,elevator,true
33234,11154,accessibleParking,true
33235,11154,stepFree,true
33236,11154,ramp,true
33237,11154,accessibleEntrance,true
33238,11155,elevator,true
33239,11155,accessibleParking,true
33240,11155,stepFree,true
33241,11155,ramp,true
33242,11155,accessibleEntrance,true
33243,11156,elevator,true
33244,11156,accessibleToilet,true
33245,11156,accessibleParking,true
33246,11156,stepFree,true
33247,11156,ramp,true
33248,11156,accessibleEntrance,true
33249,11157,elevator,true
33250,11157,accessibleToilet,true
33251,11157,accessibleParking,true
33252,11157,stepFree,true
33253,11157,ramp,true
33254,11157,accessibleEntrance,true
33255,11158,stepFree,true
33256,11158,ramp,true
33257,11159,elevator,true
33258,11159,accessibleToilet,true
33259,11159,accessibleParking,true
33260,11159,stepFree,true
33261,11159,accessibleEntrance,true
33262,11161,stepFree,true
33263,11162,elevator,true
33264,11162,accessibleToilet,true
33265,11162,accessibleParking,true
33266,11162,stepFree,true
33267,11162,ramp,true
33268,11162,accessibleEntrance,true
33269,11163,stepFree,true
33270,11164,ramp,true
33271,11164,accessibleEntrance,true
33272,11165,elevator,true
33273,11165,guidanceFacility,true
33274,11165,accessibleToilet,true
33275,11165,stepFree,true
33276,11165,ramp,true
33277,11165,accessibleEntrance,true
33278,11166,ramp,true
33279,11166,accessibleEntrance,true
33280,11167,accessibleParking,true
33281,11167,stepFree,true
33282,11167,ramp,true
33283,11167,accessibleEntrance,true
33284,11168,accessibleToilet,true
33285,11168,accessibleParking,true
33286,11168,stepFree,true
33287,11168,ramp,true
33288,11168,accessibleEntrance,true
33289,11169,stepFree,true
33290,11169,ramp,true
33291,11169,accessibleEntrance,true
33292,11170,ramp,true
33293,11170,accessibleEntrance,true
33294,11171,ramp,true
33295,11171,accessibleEntrance,true
33296,11172,elevator,true
33297,11172,accessibleToilet,true
33298,11172,accessibleParking,true
33299,11172,ramp,true
33300,11172,accessibleEntrance,true
33301,11173,elevator,true
33302,11173,stepFree,true
33303,11173,ramp,true
33304,11173,accessibleEntrance,true
33305,11174,accessibleToilet,true
33306,11174,stepFree,true
33307,11174,ramp,true
33308,11174,accessibleEntrance,true
33309,11175,elevator,true
33310,11175,accessibleToilet,true
33311,11175,accessibleParking,true
33312,11175,stepFree,true
33313,11175,ramp,true
33314,11175,accessibleEntrance,true
33315,11176,accessibleEntrance,true
33316,11177,elevator,true
33317,11177,accessibleToilet,true
33318,11177,stepFree,true
33319,11177,ramp,true
33320,11177,accessibleEntrance,true
33321,11178,stepFree,true
33322,11178,ramp,true
33323,11178,accessibleEntrance,true
33324,11179,elevator,true
33325,11179,accessibleToilet,true
33326,11179,accessibleParking,true
33327,11179,stepFree,true
33328,11179,ramp,true
33329,11179,accessibleEntrance,true
33330,11180,ramp,true
33331,11181,elevator,true
33332,11181,accessibleToilet,true
33333,11181,ramp,true
33334,11182,accessibleParking,true
33335,11182,stepFree,true
33336,11182,ramp,true
33337,11182,accessibleEntrance,true
33338,11183,elevator,true
33339,11183,accessibleToilet,true
33340,11183,ramp,true
33341,11183,accessibleEntrance,true
33342,11184,elevator,true
33343,11184,accessibleToilet,true
33344,11184,accessibleParking,true
33345,11184,stepFree,true
33346,11184,ramp,true
33347,11184,accessibleEntrance,true
33348,11185,elevator,true
33349,11185,accessibleToilet,true
33350,11185,accessibleParking,true
33351,11185,ramp,true
33352,11185,accessibleEntrance,true
33353,11186,accessibleRoom,true
33354,11186,accessibleToilet,true
33355,11186,accessibleParking,true
33356,11186,stepFree,true
33357,11186,ramp,true
33358,11186,accessibleEntrance,true
33359,11187,stepFree,true
33360,11187,ramp,true
33361,11187,accessibleEntrance,true
33362,11188,elevator,true
33363,11188,accessibleParking,true
33364,11188,stepFree,true
33365,11188,ramp,true
33366,11188,accessibleEntrance,true
33367,11189,stepFree,true
33368,11189,ramp,true
33369,11189,accessibleEntrance,true
33370,11190,elevator,true
33371,11190,guidanceFacility,true
33372,11190,accessibleToilet,true
33373,11190,accessibleParking,true
33374,11190,stepFree,true
33375,11190,ramp,true
33376,11190,accessibleEntrance,true
33377,11191,elevator,true
33378,11191,guidanceFacility,true
33379,11191,accessibleToilet,true
33380,11191,accessibleParking,true
33381,11191,stepFree,true
33382,11191,ramp,true
33383,11191,accessibleEntrance,true
33384,11192,stepFree,true
33385,11192,ramp,true
33386,11192,accessibleEntrance,true
33387,11193,stepFree,true
33388,11193,accessibleEntrance,true
33389,11194,stepFree,true
33390,11195,elevator,true
33391,11195,stepFree,true
33392,11195,ramp,true
33393,11195,accessibleEntrance,true
33394,11196,elevator,true
33395,11196,accessibleToilet,true
33396,11196,stepFree,true
33397,11196,ramp,true
33398,11196,accessibleEntrance,true
33399,11197,elevator,true
33400,11197,accessibleToilet,true
33401,11197,accessibleParking,true
33402,11197,stepFree,true
33403,11197,accessibleEntrance,true
33404,11198,stepFree,true
33405,11198,ramp,true
33406,11199,elevator,true
33407,11199,guidanceFacility,true
33408,11199,accessibleToilet,true
33409,11199,accessibleParking,true
33410,11199,stepFree,true
33411,11199,ramp,true
33412,11199,accessibleEntrance,true
33413,11200,elevator,true
33414,11200,accessibleToilet,true
33415,11200,accessibleParking,true
33416,11200,stepFree,true
33417,11200,ramp,true
33418,11200,accessibleEntrance,true
33419,11201,elevator,true
33420,11201,accessibleToilet,true
33421,11201,accessibleParking,true
33422,11201,stepFree,true
33423,11201,ramp,true
33424,11201,accessibleEntrance,true
33425,11202,stepFree,true
33426,11202,ramp,true
33427,11202,accessibleEntrance,true
33428,11203,stepFree,true
33429,11203,ramp,true
33430,11204,elevator,true
33431,11204,accessibleToilet,true
33432,11204,accessibleParking,true
33433,11204,stepFree,true
33434,11204,ramp,true
33435,11204,accessibleEntrance,true
33436,11205,elevator,true
33437,11205,guidanceFacility,true
33438,11205,accessibleToilet,true
33439,11205,accessibleParking,true
33440,11205,stepFree,true
33441,11205,ramp,true
33442,11205,accessibleEntrance,true
33443,11206,elevator,true
33444,11206,guidanceFacility,true
33445,11206,accessibleToilet,true
33446,11206,accessibleParking,true
33447,11206,stepFree,true
33448,11206,ramp,true
33449,11206,accessibleEntrance,true
33450,11207,ramp,true
33451,11207,accessibleParking,true
